pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p45,225,BATCH_PIPELINE,op1,,1,const,,55
p45,,,op2,op1,20,linear7,,30
p45,,,op3,op2,5,linear3,,45
p46,225,QUERY,op1,,15,linear3,,35
p47,225,QUERY,op1,,15,linear3,,35
p48,225,QUERY,op1,,15,linear3,,35
p49,225,INTERACTIVE,op1,,1,const,,55
p49,,,op2,op1,2,sqrt,,55
p49,,,op3,op2,1,const,,55
p49,,,op4,op3,15,linear3,,37.5
p49,,,op5,op4,15,linear3,,37.5
p50,225,INTERACTIVE,op1,,1,const,,55
p50,,,op2,op1,15,linear3,,37.5
p50,,,op3,op2,2,sqrt,,55
p50,,,op4,op3,5,linear3,,45
p50,,,op5,op4,5,linear3,,45
p51,225,QUERY,op1,,15,linear3,,35
p52,225,INTERACTIVE,op1,,1,const,,55
p52,,,op2,op1,40,linear7,,20
p52,,,op3,op2,20,linear7,,30
p52,,,op4,op3,15,linear3,,37.5
p52,,,op5,op4,15,linear3,,37.5
p52,,,op6,op5,5,linear3,,45
p53,225,QUERY,op1,,15,linear3,,35
p54,225,QUERY,op1,,15,linear3,,35
p55,225,QUERY,op1,,15,linear3,,35
p56,225,BATCH_PIPELINE,op1,,1,const,,55
p56,,,op2,,20,linear7,,30
p56,,,op3,,15,linear3,,37.5
p56,,,op4,,20,linear7,,30
p56,,,op5,op1;op2;op3;op4,80,squared,,10
p57,225,INTERACTIVE,op1,,1,const,,55
p57,,,op2,op1,20,linear7,,30
p57,,,op3,op2,80,squared,,10
p57,,,op4,op3,20,linear7,,30
p58,225,BATCH_PIPELINE,op1,,1,const,,55
p58,,,op2,op1,80,squared,,10
p58,,,op3,op2,15,linear3,,37.5
p59,225,QUERY,op1,,15,linear3,,35
p60,225,QUERY,op1,,15,linear3,,35
p61,225,INTERACTIVE,op1,,1,const,,55
p61,,,op2,op1,40,linear7,,20
p61,,,op3,op2,15,linear3,,37.5
p61,,,op4,op3,15,linear3,,37.5
p61,,,op5,op4,15,linear3,,37.5
p61,,,op6,op5,20,linear7,,30
p62,225,QUERY,op1,,15,linear3,,35
p63,225,QUERY,op1,,15,linear3,,35
p64,225,INTERACTIVE,op1,,1,const,,55
p64,,,op2,op1,5,linear3,,45
p65,225,QUERY,op1,,15,linear3,,35
p66,225,QUERY,op1,,15,linear3,,35
p67,225,INTERACTIVE,op1,,1,const,,55
p67,,,op2,,20,linear7,,30
p67,,,op3,,15,linear3,,37.5
p67,,,op4,,15,linear3,,37.5
p67,,,op5,,80,squared,,10
p67,,,op6,op1;op2;op3;op4;op5,40,linear7,,20
p68,225,BATCH_PIPELINE,op1,,1,const,,55
p68,,,op2,op1,15,linear3,,37.5
p68,,,op3,op1,20,linear7,,30
p68,,,op4,op1,20,linear7,,30
p69,225,QUERY,op1,,15,linear3,,35
p70,225,QUERY,op1,,15,linear3,,35
p71,225,QUERY,op1,,15,linear3,,35
p72,225,BATCH_PIPELINE,op1,,1,const,,55
p72,,,op2,op1,15,linear3,,37.5
p72,,,op3,op1,2,sqrt,,55
p72,,,op4,op1,5,linear3,,45
p72,,,op5,op1,20,linear7,,30
p72,,,op6,op1,80,squared,,10
p72,,,op7,op1,5,linear3,,45
p73,225,INTERACTIVE,op1,,1,const,,55
p73,,,op2,op1,2,sqrt,,55
p74,239.806,INTERACTIVE,op1,,1,const,,55
p74,,,op2,op1,5,linear3,,45
p74,,,op3,op2,15,linear3,,37.5
p74,,,op4,op3,1,const,,55
p74,,,op5,op4,2,sqrt,,55
p74,,,op6,op5,80,squared,,10
p74,,,op7,op6,2,sqrt,,55
p75,239.806,INTERACTIVE,op1,,1,const,,55
p75,,,op2,op1,2,sqrt,,55
p75,,,op3,op2,15,linear3,,37.5
p75,,,op4,op3,20,linear7,,30
p75,,,op5,op4,80,squared,,10
p75,,,op6,op5,5,linear3,,45
p75,,,op7,op6,15,linear3,,37.5
p76,275.637,QUERY,op1,,15,linear3,,35
p77,275.637,QUERY,op1,,15,linear3,,35
p78,304.634,QUERY,op1,,15,linear3,,35
p79,304.634,QUERY,op1,,15,linear3,,35
p80,332.637,QUERY,op1,,15,linear3,,35
p81,332.637,QUERY,op1,,15,linear3,,35
p82,366.17400000000004,INTERACTIVE,op1,,1,const,,55
p82,,,op2,op1,20,linear7,,30
p82,,,op3,op2,20,linear7,,30
p82,,,op4,op3,5,linear3,,45
p82,,,op5,op4,20,linear7,,30
p83,366.17400000000004,QUERY,op1,,15,linear3,,35
p84,375,QUERY,op1,,15,linear3,,35
p85,375,QUERY,op1,,15,linear3,,35
p86,375,QUERY,op1,,15,linear3,,35
p87,375,QUERY,op1,,15,linear3,,35
p88,375,QUERY,op1,,15,linear3,,35
p89,375,QUERY,op1,,15,linear3,,35
p90,375,QUERY,op1,,15,linear3,,35
p91,375,INTERACTIVE,op1,,1,const,,55
p91,,,op2,op1,1,const,,55
p91,,,op3,op1,40,linear7,,20
p91,,,op4,op1,20,linear7,,30
p91,,,op5,op1,2,sqrt,,55
p92,375,INTERACTIVE,op1,,1,const,,55
p92,,,op2,op1,15,linear3,,37.5
p92,,,op3,op2,15,linear3,,37.5
p92,,,op4,op3,15,linear3,,37.5
p92,,,op5,op4,20,linear7,,30
p93,375,INTERACTIVE,op1,,1,const,,55
p94,375,INTERACTIVE,op1,,1,const,,55
p94,,,op2,op1,1,const,,55
p94,,,op3,op2,20,linear7,,30
p94,,,op4,op3,80,squared,,10
p94,,,op5,op4,1,const,,55
p95,375,QUERY,op1,,15,linear3,,35
p96,375,QUERY,op1,,15,linear3,,35
p97,375,QUERY,op1,,15,linear3,,35
p98,375,INTERACTIVE,op1,,1,const,,55
p98,,,op2,op1,40,linear7,,20
p98,,,op3,op1,80,squared,,10
p98,,,op4,op1,80,squared,,10
p99,375,QUERY,op1,,15,linear3,,35
p100,375,INTERACTIVE,op1,,1,const,,55
p100,,,op2,,15,linear3,,37.5
p100,,,op3,,20,linear7,,30
p100,,,op4,,5,linear3,,45
p100,,,op5,op1;op2;op3;op4,40,linear7,,20
p101,375,QUERY,op1,,15,linear3,,35
p102,375,INTERACTIVE,op1,,1,const,,55
p102,,,op2,op1,40,linear7,,20
p102,,,op3,op2,80,squared,,10
p102,,,op4,op3,40,linear7,,20
p103,375,BATCH_PIPELINE,op1,,1,const,,55
p103,,,op2,op1,5,linear3,,45
p103,,,op3,op1,80,squared,,10
p103,,,op4,op1,40,linear7,,20
p104,375,INTERACTIVE,op1,,1,const,,55
p104,,,op2,op1,2,sqrt,,55
p104,,,op3,op2,5,linear3,,45
p105,375,INTERACTIVE,op1,,1,const,,55
p105,,,op2,op1,40,linear7,,20
p105,,,op3,op2,1,const,,55
p105,,,op4,op3,20,linear7,,30
p106,375,INTERACTIVE,op1,,1,const,,55
p106,,,op2,op1,1,const,,55
p106,,,op3,op2,5,linear3,,45
p106,,,op4,op3,40,linear7,,20
p106,,,op5,op4,1,const,,55
p107,375,QUERY,op1,,15,linear3,,35
p108,375,INTERACTIVE,op1,,1,const,,55
p108,,,op2,,40,linear7,,20
p108,,,op3,,80,squared,,10
p108,,,op4,,20,linear7,,30
p108,,,op5,,20,linear7,,30
p108,,,op6,op1;op2;op3;op4;op5,20,linear7,,30
p109,375,QUERY,op1,,15,linear3,,35
p110,375,QUERY,op1,,15,linear3,,35
p111,375,QUERY,op1,,15,linear3,,35
p112,375,QUERY,op1,,15,linear3,,35
p113,375,BATCH_PIPELINE,op1,,1,const,,55
p113,,,op2,op1,80,squared,,10
p113,,,op3,op2,5,linear3,,45
p114,417.28000000000003,BATCH_PIPELINE,op1,,1,const,,55
p114,,,op2,op1,20,linear7,,30
p114,,,op3,op2,80,squared,,10
p114,,,op4,op3,40,linear7,,20
p114,,,op5,op4,40,linear7,,20
p115,417.28000000000003,QUERY,op1,,15,linear3,,35
p116,464.738,INTERACTIVE,op1,,1,const,,55
p116,,,op2,op1,15,linear3,,37.5
p117,464.738,QUERY,op1,,15,linear3,,35
p118,504.56,INTERACTIVE,op1,,1,const,,55
p118,,,op2,op1,5,linear3,,45
p118,,,op3,op2,20,linear7,,30
p119,504.56,BATCH_PIPELINE,op1,,1,const,,55
p119,,,op2,op1,1,const,,55
p119,,,op3,op2,20,linear7,,30
p119,,,op4,op3,15,linear3,,37.5
p119,,,op5,op4,20,linear7,,30
p120,525,BATCH_PIPELINE,op1,,1,const,,55
p120,,,op2,op1,40,linear7,,20
p120,,,op3,op2,20,linear7,,30
p120,,,op4,op3,40,linear7,,20
p121,525,QUERY,op1,,15,linear3,,35
p122,525,QUERY,op1,,15,linear3,,35
p123,525,INTERACTIVE,op1,,1,const,,55
p123,,,op2,op1,40,linear7,,20
p123,,,op3,op1,15,linear3,,37.5
p123,,,op4,op1,15,linear3,,37.5
p123,,,op5,op1,40,linear7,,20
p123,,,op6,op1,1,const,,55
p124,525,INTERACTIVE,op1,,1,const,,55
p124,,,op2,,5,linear3,,45
p124,,,op3,op1;op2,40,linear7,,20
p125,525,BATCH_PIPELINE,op1,,1,const,,55
p125,,,op2,op1,80,squared,,10
p125,,,op3,op2,15,linear3,,37.5
p125,,,op4,op3,80,squared,,10
p125,,,op5,op4,20,linear7,,30
p126,525,INTERACTIVE,op1,,1,const,,55
p126,,,op2,,5,linear3,,45
p126,,,op3,,15,linear3,,37.5
p126,,,op4,op1;op2;op3,40,linear7,,20
p127,525,BATCH_PIPELINE,op1,,1,const,,55
p127,,,op2,op1,2,sqrt,,55
p127,,,op3,op2,20,linear7,,30
p128,525,INTERACTIVE,op1,,1,const,,55
p128,,,op2,op1,5,linear3,,45
p129,525,QUERY,op1,,15,linear3,,35
p130,525,BATCH_PIPELINE,op1,,1,const,,55
p130,,,op2,,15,linear3,,37.5
p130,,,op3,,20,linear7,,30
p130,,,op4,op1;op2;op3,20,linear7,,30
p131,525,BATCH_PIPELINE,op1,,1,const,,55
p131,,,op2,op1,80,squared,,10
p131,,,op3,op2,15,linear3,,37.5
p131,,,op4,op3,80,squared,,10
p132,525,QUERY,op1,,15,linear3,,35
p133,525,QUERY,op1,,15,linear3,,35
p134,525,QUERY,op1,,15,linear3,,35
p135,525,QUERY,op1,,15,linear3,,35
p136,525,QUERY,op1,,15,linear3,,35
p137,525,QUERY,op1,,15,linear3,,35
p138,525,QUERY,op1,,15,linear3,,35
p139,525,QUERY,op1,,15,linear3,,35
p140,525,QUERY,op1,,15,linear3,,35
p141,525,INTERACTIVE,op1,,1,const,,55
p141,,,op2,op1,5,linear3,,45
p141,,,op3,op2,1,const,,55
p141,,,op4,op3,1,const,,55
p142,525,QUERY,op1,,15,linear3,,35
p143,525,QUERY,op1,,15,linear3,,35
p144,525,QUERY,op1,,15,linear3,,35
p145,525,QUERY,op1,,15,linear3,,35
p146,525,QUERY,op1,,15,linear3,,35
p147,525,QUERY,op1,,15,linear3,,35
p148,525,QUERY,op1,,15,linear3,,35
p149,539.825,INTERACTIVE,op1,,1,const,,55
p149,,,op2,op1,40,linear7,,20
p149,,,op3,op2,15,linear3,,37.5
p149,,,op4,op3,80,squared,,10
p150,539.825,QUERY,op1,,15,linear3,,35
p151,569.873,QUERY,op1,,15,linear3,,35
p152,569.873,QUERY,op1,,15,linear3,,35
p153,610.623,INTERACTIVE,op1,,1,const,,55
p153,,,op2,op1,15,linear3,,37.5
p153,,,op3,op2,5,linear3,,45
p153,,,op4,op3,20,linear7,,30
p153,,,op5,op4,5,linear3,,45
p154,610.623,QUERY,op1,,15,linear3,,35
p155,645.217,QUERY,op1,,15,linear3,,35
p156,645.217,INTERACTIVE,op1,,1,const,,55
p156,,,op2,op1,20,linear7,,30
p156,,,op3,op2,15,linear3,,37.5
p156,,,op4,op3,40,linear7,,20
p156,,,op5,op4,1,const,,55
p157,672.7,INTERACTIVE,op1,,1,const,,55
p157,,,op2,op1,40,linear7,,20
p157,,,op3,op2,5,linear3,,45
p158,672.7,QUERY,op1,,15,linear3,,35
p159,675,BATCH_PIPELINE,op1,,1,const,,55
p159,,,op2,,5,linear3,,45
p159,,,op3,,20,linear7,,30
p159,,,op4,,1,const,,55
p159,,,op5,,15,linear3,,37.5
p159,,,op6,,20,linear7,,30
p159,,,op7,,15,linear3,,37.5
p159,,,op8,op1;op2;op3;op4;op5;op6;op7,40,linear7,,20
p160,675,QUERY,op1,,15,linear3,,35
p161,675,QUERY,op1,,15,linear3,,35
p162,675,QUERY,op1,,15,linear3,,35
p163,675,INTERACTIVE,op1,,1,const,,55
p163,,,op2,op1,5,linear3,,45
p163,,,op3,op2,80,squared,,10
p163,,,op4,op3,15,linear3,,37.5
p163,,,op5,op4,80,squared,,10
p163,,,op6,op5,15,linear3,,37.5
p163,,,op7,op6,80,squared,,10
p164,675,INTERACTIVE,op1,,1,const,,55
p164,,,op2,op1,15,linear3,,37.5
p164,,,op3,op2,5,linear3,,45
p164,,,op4,op3,15,linear3,,37.5
p164,,,op5,op4,20,linear7,,30
p165,675,QUERY,op1,,15,linear3,,35
p166,675,QUERY,op1,,15,linear3,,35
p167,675,QUERY,op1,,15,linear3,,35
p168,675,QUERY,op1,,15,linear3,,35
p169,675,QUERY,op1,,15,linear3,,35
p170,675,QUERY,op1,,15,linear3,,35
p171,675,QUERY,op1,,15,linear3,,35
p172,675,INTERACTIVE,op1,,1,const,,55
p172,,,op2,op1,15,linear3,,37.5
p172,,,op3,op2,15,linear3,,37.5
p172,,,op4,op3,20,linear7,,30
p172,,,op5,op4,2,sqrt,,55
p173,675,QUERY,op1,,15,linear3,,35
p174,675,QUERY,op1,,15,linear3,,35
p175,675,INTERACTIVE,op1,,1,const,,55
p175,,,op2,,80,squared,,10
p175,,,op3,,15,linear3,,37.5
p175,,,op4,,15,linear3,,37.5
p175,,,op5,op1;op2;op3;op4,5,linear3,,45
p176,675,INTERACTIVE,op1,,1,const,,55
p176,,,op2,op1,5,linear3,,45
p176,,,op3,op2,5,linear3,,45
p177,675,QUERY,op1,,15,linear3,,35
p178,675,BATCH_PIPELINE,op1,,1,const,,55
p178,,,op2,op1,40,linear7,,20
p178,,,op3,op2,40,linear7,,20
p178,,,op4,op3,15,linear3,,37.5
p178,,,op5,op4,5,linear3,,45
p179,675,QUERY,op1,,15,linear3,,35
p180,675,QUERY,op1,,15,linear3,,35
p181,675,QUERY,op1,,15,linear3,,35
p182,675,QUERY,op1,,15,linear3,,35
p183,675,QUERY,op1,,15,linear3,,35
p184,675,INTERACTIVE,op1,,1,const,,55
p184,,,op2,op1,80,squared,,10
p184,,,op3,op1,80,squared,,10
p184,,,op4,op1,15,linear3,,37.5
p184,,,op5,op1,20,linear7,,30
p185,675,INTERACTIVE,op1,,1,const,,55
p185,,,op2,,2,sqrt,,55
p185,,,op3,op1;op2,40,linear7,,20
p186,675,INTERACTIVE,op1,,1,const,,55
p186,,,op2,op1,20,linear7,,30
p186,,,op3,op2,80,squared,,10
p187,675,BATCH_PIPELINE,op1,,1,const,,55
p187,,,op2,,1,const,,55
p187,,,op3,,2,sqrt,,55
p187,,,op4,,15,linear3,,37.5
p187,,,op5,op1;op2;op3;op4,5,linear3,,45
p188,675,BATCH_PIPELINE,op1,,1,const,,55
p188,,,op2,op1,40,linear7,,20
p188,,,op3,op1,5,linear3,,45
p188,,,op4,op1,80,squared,,10
p188,,,op5,op1,5,linear3,,45
p189,680.467,INTERACTIVE,op1,,1,const,,55
p189,,,op2,,20,linear7,,30
p189,,,op3,,1,const,,55
p189,,,op4,,40,linear7,,20
p189,,,op5,op1;op2;op3;op4,2,sqrt,,55
p190,680.467,INTERACTIVE,op1,,1,const,,55
p190,,,op2,,5,linear3,,45
p190,,,op3,op1;op2,2,sqrt,,55
p191,715.821,QUERY,op1,,15,linear3,,35
p192,715.821,QUERY,op1,,15,linear3,,35
p193,756.705,INTERACTIVE,op1,,1,const,,55
p193,,,op2,op1,5,linear3,,45
p193,,,op3,op2,20,linear7,,30
p193,,,op4,op3,5,linear3,,45
p193,,,op5,op4,15,linear3,,37.5
p194,756.705,INTERACTIVE,op1,,1,const,,55
p194,,,op2,op1,80,squared,,10
p194,,,op3,op1,80,squared,,10
p195,783.666,QUERY,op1,,15,linear3,,35
p196,783.666,QUERY,op1,,15,linear3,,35
p197,811.52,INTERACTIVE,op1,,1,const,,55
p197,,,op2,op1,40,linear7,,20
p197,,,op3,op2,2,sqrt,,55
p198,811.52,INTERACTIVE,op1,,1,const,,55
p198,,,op2,op1,15,linear3,,37.5
p198,,,op3,op2,15,linear3,,37.5
p198,,,op4,op3,40,linear7,,20
p198,,,op5,op4,1,const,,55
p198,,,op6,op5,20,linear7,,30
p198,,,op7,op6,15,linear3,,37.5
p199,825,QUERY,op1,,15,linear3,,35
p200,825,QUERY,op1,,15,linear3,,35
p201,825,QUERY,op1,,15,linear3,,35
p202,825,QUERY,op1,,15,linear3,,35
p203,825,QUERY,op1,,15,linear3,,35
p204,825,QUERY,op1,,15,linear3,,35
p205,825,INTERACTIVE,op1,,1,const,,55
p205,,,op2,op1,1,const,,55
p205,,,op3,op2,15,linear3,,37.5
p205,,,op4,op3,5,linear3,,45
p205,,,op5,op4,15,linear3,,37.5
p205,,,op6,op5,15,linear3,,37.5
p206,825,QUERY,op1,,15,linear3,,35
p207,825,QUERY,op1,,15,linear3,,35
p208,825,BATCH_PIPELINE,op1,,1,const,,55
p208,,,op2,,40,linear7,,20
p208,,,op3,,20,linear7,,30
p208,,,op4,op1;op2;op3,5,linear3,,45
p209,825,QUERY,op1,,15,linear3,,35
p210,825,QUERY,op1,,15,linear3,,35
p211,825,QUERY,op1,,15,linear3,,35
p212,825,INTERACTIVE,op1,,1,const,,55
p212,,,op2,op1,20,linear7,,30
p212,,,op3,op2,15,linear3,,37.5
p212,,,op4,op3,40,linear7,,20
p212,,,op5,op4,40,linear7,,20
p213,825,BATCH_PIPELINE,op1,,1,const,,55
p213,,,op2,,5,linear3,,45
p213,,,op3,,15,linear3,,37.5
p213,,,op4,op1;op2;op3,15,linear3,,37.5
p214,825,QUERY,op1,,15,linear3,,35
p215,825,QUERY,op1,,15,linear3,,35
p216,825,INTERACTIVE,op1,,1,const,,55
p216,,,op2,op1,15,linear3,,37.5
p216,,,op3,op2,40,linear7,,20
p216,,,op4,op3,1,const,,55
p217,825,QUERY,op1,,15,linear3,,35
p218,825,QUERY,op1,,15,linear3,,35
p219,825,QUERY,op1,,15,linear3,,35
p220,825,QUERY,op1,,15,linear3,,35
p221,825,QUERY,op1,,15,linear3,,35
p222,825,QUERY,op1,,15,linear3,,35
p223,825,QUERY,op1,,15,linear3,,35
p224,825,QUERY,op1,,15,linear3,,35
p225,825,QUERY,op1,,15,linear3,,35
p226,825,QUERY,op1,,15,linear3,,35
p227,825,QUERY,op1,,15,linear3,,35
p228,855.379,INTERACTIVE,op1,,1,const,,55
p228,,,op2,op1,15,linear3,,37.5
p228,,,op3,op2,40,linear7,,20
p229,855.379,QUERY,op1,,15,linear3,,35
p230,890.642,INTERACTIVE,op1,,1,const,,55
p230,,,op2,op1,2,sqrt,,55
p230,,,op3,op2,1,const,,55
p230,,,op4,op3,40,linear7,,20
p231,890.642,INTERACTIVE,op1,,1,const,,55
p231,,,op2,op1,80,squared,,10
p231,,,op3,op2,1,const,,55
p232,909.418,INTERACTIVE,op1,,1,const,,55
p232,,,op2,op1,40,linear7,,20
p232,,,op3,op2,2,sqrt,,55
p232,,,op4,op3,2,sqrt,,55
p232,,,op5,op4,20,linear7,,30
p232,,,op6,op5,20,linear7,,30
p233,909.418,QUERY,op1,,15,linear3,,35
p234,938.011,BATCH_PIPELINE,op1,,1,const,,55
p234,,,op2,op1,40,linear7,,20
p234,,,op3,op2,1,const,,55
p234,,,op4,op3,1,const,,55
p234,,,op5,op4,80,squared,,10
p235,938.011,QUERY,op1,,15,linear3,,35
p236,960.357,INTERACTIVE,op1,,1,const,,55
p236,,,op2,op1,80,squared,,10
p236,,,op3,op1,40,linear7,,20
p236,,,op4,op1,15,linear3,,37.5
p236,,,op5,op1,5,linear3,,45
p237,960.357,QUERY,op1,,15,linear3,,35
p238,975,QUERY,op1,,15,linear3,,35
p239,975,INTERACTIVE,op1,,1,const,,55
p239,,,op2,op1,5,linear3,,45
p239,,,op3,op2,40,linear7,,20
p239,,,op4,op3,40,linear7,,20
p239,,,op5,op4,20,linear7,,30
p239,,,op6,op5,80,squared,,10
p239,,,op7,op6,40,linear7,,20
p240,975,QUERY,op1,,15,linear3,,35
p241,975,QUERY,op1,,15,linear3,,35
p242,975,QUERY,op1,,15,linear3,,35
p243,975,QUERY,op1,,15,linear3,,35
p244,975,QUERY,op1,,15,linear3,,35
p245,975,QUERY,op1,,15,linear3,,35
p246,975,INTERACTIVE,op1,,1,const,,55
p246,,,op2,,80,squared,,10
p246,,,op3,,20,linear7,,30
p246,,,op4,,80,squared,,10
p246,,,op5,,20,linear7,,30
p246,,,op6,,20,linear7,,30
p246,,,op7,op1;op2;op3;op4;op5;op6,2,sqrt,,55
p247,975,QUERY,op1,,15,linear3,,35
p248,975,QUERY,op1,,15,linear3,,35
p249,975,BATCH_PIPELINE,op1,,1,const,,55
p249,,,op2,op1,80,squared,,10
p249,,,op3,op2,40,linear7,,20
p249,,,op4,op3,20,linear7,,30
p250,975,INTERACTIVE,op1,,1,const,,55
p250,,,op2,op1,2,sqrt,,55
p250,,,op3,op2,15,linear3,,37.5
p250,,,op4,op3,5,linear3,,45
p250,,,op5,op4,2,sqrt,,55
p251,975,QUERY,op1,,15,linear3,,35
p252,975,INTERACTIVE,op1,,1,const,,55
p252,,,op2,op1,40,linear7,,20
p253,975,QUERY,op1,,15,linear3,,35
p254,975,INTERACTIVE,op1,,1,const,,55
p254,,,op2,op1,2,sqrt,,55
p254,,,op3,op2,20,linear7,,30
p254,,,op4,op3,20,linear7,,30
p254,,,op5,op4,80,squared,,10
p255,975,QUERY,op1,,15,linear3,,35
p256,975,INTERACTIVE,op1,,1,const,,55
p256,,,op2,op1,20,linear7,,30
p256,,,op3,op2,15,linear3,,37.5
p257,975,INTERACTIVE,op1,,1,const,,55
p257,,,op2,op1,5,linear3,,45
p257,,,op3,op2,20,linear7,,30
p257,,,op4,op3,15,linear3,,37.5
p257,,,op5,op4,20,linear7,,30
p258,975,QUERY,op1,,15,linear3,,35
p259,975,BATCH_PIPELINE,op1,,1,const,,55
p259,,,op2,op1,2,sqrt,,55
p259,,,op3,op2,1,const,,55
p259,,,op4,op3,1,const,,55
p260,975,INTERACTIVE,op1,,1,const,,55
p260,,,op2,op1,80,squared,,10
p260,,,op3,op2,1,const,,55
p260,,,op4,op3,20,linear7,,30
p260,,,op5,op4,80,squared,,10
p261,975,QUERY,op1,,15,linear3,,35
p262,975,BATCH_PIPELINE,op1,,1,const,,55
p262,,,op2,,15,linear3,,37.5
p262,,,op3,,80,squared,,10
p262,,,op4,op1;op2;op3,80,squared,,10
p263,975,QUERY,op1,,15,linear3,,35
p264,975,BATCH_PIPELINE,op1,,1,const,,55
p264,,,op2,,15,linear3,,37.5
p264,,,op3,,20,linear7,,30
p264,,,op4,,20,linear7,,30
p264,,,op5,op1;op2;op3;op4,80,squared,,10
