pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p25,,,op2,,20,linear7,,30
p25,,,op3,op1;op2,80,squared,,10
p26,56.148,BATCH_PIPELINE,op1,,1,const,,55
p26,,,op2,op1,1,const,,55
p26,,,op3,op2,15,linear3,,37.5
p26,,,op4,op3,2,sqrt,,55
p26,,,op5,op4,5,linear3,,45
p27,56.148,BATCH_PIPELINE,op1,,1,const,,55
p27,,,op2,,15,linear3,,37.5
p27,,,op3,,5,linear3,,45
p27,,,op4,op1;op2;op3,1,const,,55
p28,56.148,INTERACTIVE,op1,,1,const,,55
p28,,,op2,op1,15,linear3,,37.5
p28,,,op3,op2,80,squared,,10
p28,,,op4,op3,15,linear3,,37.5
p29,68.605,BATCH_PIPELINE,op1,,1,const,,55
p29,,,op2,op1,2,sqrt,,55
p29,,,op3,op2,80,squared,,10
p30,68.605,BATCH_PIPELINE,op1,,1,const,,55
p30,,,op2,op1,20,linear7,,30
p30,,,op3,op2,15,linear3,,37.5
p30,,,op4,op3,5,linear3,,45
p30,,,op5,op4,5,linear3,,45
p30,,,op6,op5,2,sqrt,,55
p31,68.605,INTERACTIVE,op1,,1,const,,55
p31,,,op2,op1,1,const,,55
p31,,,op3,op2,15,linear3,,37.5
p31,,,op4,op3,80,squared,,10
p32,68.605,BATCH_PIPELINE,op1,,1,const,,55
p32,,,op2,op1,40,linear7,,20
p32,,,op3,op2,15,linear3,,37.5
p32,,,op4,op3,5,linear3,,45
p33,81.371,QUERY,op1,,15,linear3,,35
p34,81.371,BATCH_PIPELINE,op1,,1,const,,55
p34,,,op2,op1,1,const,,55
p34,,,op3,op1,80,squared,,10
p34,,,op4,op1,80,squared,,10
p34,,,op5,op1,5,linear3,,45
p35,81.371,INTERACTIVE,op1,,1,const,,55
p35,,,op2,op1,40,linear7,,20
p35,,,op3,op1,2,sqrt,,55
p35,,,op4,op1,20,linear7,,30
p35,,,op5,op1,5,linear3,,45
p35,,,op6,op1,5,linear3,,45
p36,81.371,INTERACTIVE,op1,,1,const,,55
p36,,,op2,op1,15,linear3,,37.5
p36,,,op3,op2,20,linear7,,30
p36,,,op4,op3,1,const,,55
p36,,,op5,op4,5,linear3,,45
p37,89.263,BATCH_PIPELINE,op1,,1,const,,55
p37,,,op2,,20,linear7,,30
p37,,,op3,op1;op2,1,const,,55
p38,89.263,INTERACTIVE,op1,,1,const,,55
p38,,,op2,op1,40,linear7,,20
p38,,,op3,op2,20,linear7,,30
p38,,,op4,op3,40,linear7,,20
p39,89.263,INTERACTIVE,op1,,1,const,,55
p39,,,op2,op1,15,linear3,,37.5
p39,,,op3,op2,15,linear3,,37.5
p39,,,op4,op3,1,const,,55
p40,89.263,INTERACTIVE,op1,,1,const,,55
p40,,,op2,op1,80,squared,,10
p40,,,op3,op1,2,sqrt,,55
p40,,,op4,op1,5,linear3,,45
p40,,,op5,op1,1,const,,55
p41,97.787,QUERY,op1,,15,linear3,,35
p42,97.787,INTERACTIVE,op1,,1,const,,55
p42,,,op2,,1,const,,55
p42,,,op3,,5,linear3,,45
p42,,,op4,op1;op2;op3,1,const,,55
p43,97.787,BATCH_PIPELINE,op1,,1,const,,55
p43,,,op2,op1,2,sqrt,,55
p43,,,op3,op2,5,linear3,,45
p43,,,op4,op3,1,const,,55
p43,,,op5,op4,1,const,,55
p43,,,op6,op5,80,squared,,10
p43,,,op7,op6,1,const,,55
p44,97.787,BATCH_PIPELINE,op1,,1,const,,55
p44,,,op2,op1,1,const,,55
p44,,,op3,op2,5,linear3,,45
p44,,,op4,op3,15,linear3,,37.5
p44,,,op5,op4,80,squared,,10
p44,,,op6,op5,2,sqrt,,55
p44,,,op7,op6,5,linear3,,45
p45,109.73100000000001,INTERACTIVE,op1,,1,const,,55
p45,,,op2,op1,1,const,,55
p45,,,op3,op2,5,linear3,,45
p45,,,op4,op3,5,linear3,,45
p46,109.73100000000001,INTERACTIVE,op1,,1,const,,55
p46,,,op2,op1,40,linear7,,20
p46,,,op3,op2,15,linear3,,37.5
p46,,,op4,op3,15,linear3,,37.5
p47,109.73100000000001,BATCH_PIPELINE,op1,,1,const,,55
p47,,,op2,op1,15,linear3,,37.5
p47,,,op3,op1,5,linear3,,45
p47,,,op4,op1,80,squared,,10
p47,,,op5,op1,80,squared,,10
p48,109.73100000000001,BATCH_PIPELINE,op1,,1,const,,55
p48,,,op2,op1,15,linear3,,37.5
p48,,,op3,op2,1,const,,55
p48,,,op4,op3,40,linear7,,20
p49,120.388,BATCH_PIPELINE,op1,,1,const,,55
p49,,,op2,op1,15,linear3,,37.5
p50,120.388,BATCH_PIPELINE,op1,,1,const,,55
p50,,,op2,,15,linear3,,37.5
p50,,,op3,,5,linear3,,45
p50,,,op4,op1;op2;op3,5,linear3,,45
p51,120.388,BATCH_PIPELINE,op1,,1,const,,55
p51,,,op2,op1,1,const,,55
p51,,,op3,op1,5,linear3,,45
p51,,,op4,op1,15,linear3,,37.5
p51,,,op5,op1,15,linear3,,37.5
p52,120.388,INTERACTIVE,op1,,1,const,,55
p52,,,op2,op1,80,squared,,10
p53,126.554,INTERACTIVE,op1,,1,const,,55
p53,,,op2,op1,1,const,,55
p53,,,op3,op2,5,linear3,,45
p53,,,op4,op3,40,linear7,,20
p54,126.554,BATCH_PIPELINE,op1,,1,const,,55
p54,,,op2,op1,15,linear3,,37.5
p54,,,op3,op2,80,squared,,10
p54,,,op4,op3,15,linear3,,37.5
p54,,,op5,op4,20,linear7,,30
p54,,,op6,op5,5,linear3,,45
p54,,,op7,op6,15,linear3,,37.5
p55,126.554,INTERACTIVE,op1,,1,const,,55
p55,,,op2,op1,20,linear7,,30
p55,,,op3,op2,5,linear3,,45
p55,,,op4,op3,40,linear7,,20
p55,,,op5,op4,20,linear7,,30
p55,,,op6,op5,80,squared,,10
p56,126.554,QUERY,op1,,15,linear3,,35
p57,132.624,INTERACTIVE,op1,,1,const,,55
p57,,,op2,,80,squared,,10
p57,,,op3,op1;op2,20,linear7,,30
p58,132.624,BATCH_PIPELINE,op1,,1,const,,55
p58,,,op2,op1,1,const,,55
p58,,,op3,op2,2,sqrt,,55
p59,132.624,BATCH_PIPELINE,op1,,1,const,,55
p59,,,op2,op1,20,linear7,,30
p59,,,op3,op2,1,const,,55
p59,,,op4,op3,15,linear3,,37.5
p60,132.624,BATCH_PIPELINE,op1,,1,const,,55
p60,,,op2,op1,1,const,,55
p60,,,op3,op2,2,sqrt,,55
p60,,,op4,op3,20,linear7,,30
p60,,,op5,op4,1,const,,55
p61,146.314,BATCH_PIPELINE,op1,,1,const,,55
p61,,,op2,,20,linear7,,30
p61,,,op3,,40,linear7,,20
p61,,,op4,,15,linear3,,37.5
p61,,,op5,,15,linear3,,37.5
p61,,,op6,op1;op2;op3;op4;op5,15,linear3,,37.5
p62,146.314,INTERACTIVE,op1,,1,const,,55
p62,,,op2,op1,15,linear3,,37.5
p62,,,op3,op2,20,linear7,,30
p62,,,op4,op3,1,const,,55
p63,146.314,INTERACTIVE,op1,,1,const,,55
p63,,,op2,op1,2,sqrt,,55
p63,,,op3,op2,15,linear3,,37.5
p63,,,op4,op3,20,linear7,,30
p63,,,op5,op4,15,linear3,,37.5
p63,,,op6,op5,40,linear7,,20
p64,146.314,BATCH_PIPELINE,op1,,1,const,,55
p64,,,op2,op1,80,squared,,10
p64,,,op3,op2,5,linear3,,45
p64,,,op4,op3,1,const,,55
p64,,,op5,op4,80,squared,,10
p64,,,op6,op5,5,linear3,,45
p65,156.584,BATCH_PIPELINE,op1,,1,const,,55
p65,,,op2,op1,1,const,,55
p66,156.584,BATCH_PIPELINE,op1,,1,const,,55
p66,,,op2,op1,15,linear3,,37.5
p66,,,op3,op1,1,const,,55
p66,,,op4,op1,1,const,,55
p66,,,op5,op1,15,linear3,,37.5
p67,156.584,INTERACTIVE,op1,,1,const,,55
p67,,,op2,op1,15,linear3,,37.5
p67,,,op3,op2,20,linear7,,30
p67,,,op4,op3,15,linear3,,37.5
p67,,,op5,op4,20,linear7,,30
p68,156.584,INTERACTIVE,op1,,1,const,,55
p68,,,op2,,20,linear7,,30
p68,,,op3,,5,linear3,,45
p68,,,op4,op1;op2;op3,20,linear7,,30
p69,165.92000000000002,QUERY,op1,,15,linear3,,35
p70,165.92000000000002,QUERY,op1,,15,linear3,,35
p71,165.92000000000002,BATCH_PIPELINE,op1,,1,const,,55
p71,,,op2,op1,1,const,,55
p71,,,op3,op2,2,sqrt,,55
p72,165.92000000000002,BATCH_PIPELINE,op1,,1,const,,55
p72,,,op2,,40,linear7,,20
p72,,,op3,,40,linear7,,20
p72,,,op4,op1;op2;op3,5,linear3,,45
p73,179.304,BATCH_PIPELINE,op1,,1,const,,55
p73,,,op2,op1,1,const,,55
p73,,,op3,op2,2,sqrt,,55
p74,179.304,INTERACTIVE,op1,,1,const,,55
p74,,,op2,op1,1,const,,55
p74,,,op3,op1,15,linear3,,37.5
p74,,,op4,op1,1,const,,55
p74,,,op5,op1,15,linear3,,37.5
p74,,,op6,op1,5,linear3,,45
p75,179.304,BATCH_PIPELINE,op1,,1,const,,55
p75,,,op2,op1,2,sqrt,,55
p75,,,op3,op2,1,const,,55
p75,,,op4,op3,2,sqrt,,55
p75,,,op5,op4,15,linear3,,37.5
p75,,,op6,op5,5,linear3,,45
p76,179.304,BATCH_PIPELINE,op1,,1,const,,55
p76,,,op2,op1,5,linear3,,45
p76,,,op3,op1,1,const,,55
p76,,,op4,op1,40,linear7,,20
p76,,,op5,op1,5,linear3,,45
p77,192.091,INTERACTIVE,op1,,1,const,,55
p77,,,op2,op1,80,squared,,10
p77,,,op3,op2,80,squared,,10
p77,,,op4,op3,15,linear3,,37.5
p78,192.091,INTERACTIVE,op1,,1,const,,55
p78,,,op2,op1,15,linear3,,37.5
p78,,,op3,op2,5,linear3,,45
p78,,,op4,op3,15,linear3,,37.5
p78,,,op5,op4,2,sqrt,,55
p78,,,op6,op5,1,const,,55
p79,192.091,BATCH_PIPELINE,op1,,1,const,,55
p79,,,op2,op1,5,linear3,,45
p79,,,op3,op2,80,squared,,10
p80,192.091,INTERACTIVE,op1,,1,const,,55
p80,,,op2,op1,5,linear3,,45
p80,,,op3,op2,5,linear3,,45
p81,202.555,INTERACTIVE,op1,,1,const,,55
p81,,,op2,op1,1,const,,55
p81,,,op3,op2,15,linear3,,37.5
p81,,,op4,op3,80,squared,,10
p82,202.555,BATCH_PIPELINE,op1,,1,const,,55
p82,,,op2,op1,20,linear7,,30
p82,,,op3,op1,5,linear3,,45
p82,,,op4,op1,5,linear3,,45
p82,,,op5,op1,2,sqrt,,55
p82,,,op6,op1,15,linear3,,37.5
p83,202.555,BATCH_PIPELINE,op1,,1,const,,55
p83,,,op2,,15,linear3,,37.5
p83,,,op3,,5,linear3,,45
p83,,,op4,,15,linear3,,37.5
p83,,,op5,op1;op2;op3;op4,5,linear3,,45
p84,202.555,INTERACTIVE,op1,,1,const,,55
p84,,,op2,op1,1,const,,55
p85,208.818,INTERACTIVE,op1,,1,const,,55
p85,,,op2,op1,1,const,,55
p85,,,op3,op2,1,const,,55
p85,,,op4,op3,2,sqrt,,55
p85,,,op5,op4,80,squared,,10
p85,,,op6,op5,15,linear3,,37.5
p86,208.818,INTERACTIVE,op1,,1,const,,55
p86,,,op2,,5,linear3,,45
p86,,,op3,,15,linear3,,37.5
p86,,,op4,,5,linear3,,45
p86,,,op5,op1;op2;op3;op4,20,linear7,,30
p87,208.818,BATCH_PIPELINE,op1,,1,const,,55
p87,,,op2,op1,20,linear7,,30
p87,,,op3,op2,80,squared,,10
p87,,,op4,op3,2,sqrt,,55
p87,,,op5,op4,2,sqrt,,55
p88,208.818,BATCH_PIPELINE,op1,,1,const,,55
p88,,,op2,op1,5,linear3,,45
p88,,,op3,op2,40,linear7,,20
p88,,,op4,op3,15,linear3,,37.5
p89,219.464,BATCH_PIPELINE,op1,,1,const,,55
p89,,,op2,op1,5,linear3,,45
p89,,,op3,op2,15,linear3,,37.5
p89,,,op4,op3,1,const,,55
p90,219.464,INTERACTIVE,op1,,1,const,,55
p90,,,op2,op1,1,const,,55
p90,,,op3,op2,2,sqrt,,55
p90,,,op4,op3,1,const,,55
p91,219.464,BATCH_PIPELINE,op1,,1,const,,55
p91,,,op2,op1,5,linear3,,45
p91,,,op3,op2,5,linear3,,45
p91,,,op4,op3,15,linear3,,37.5
p91,,,op5,op4,1,const,,55
p92,219.464,BATCH_PIPELINE,op1,,1,const,,55
p92,,,op2,,20,linear7,,30
p92,,,op3,,15,linear3,,37.5
p92,,,op4,,80,squared,,10
p92,,,op5,op1;op2;op3;op4,5,linear3,,45
p93,228.697,BATCH_PIPELINE,op1,,1,const,,55
p93,,,op2,op1,2,sqrt,,55
p93,,,op3,op2,5,linear3,,45
p94,228.697,BATCH_PIPELINE,op1,,1,const,,55
p94,,,op2,op1,20,linear7,,30
p94,,,op3,op2,20,linear7,,30
p94,,,op4,op3,5,linear3,,45
p94,,,op5,op4,2,sqrt,,55
p95,228.697,BATCH_PIPELINE,op1,,1,const,,55
p95,,,op2,op1,5,linear3,,45
p95,,,op3,op2,15,linear3,,37.5
p95,,,op4,op3,2,sqrt,,55
p95,,,op5,op4,15,linear3,,37.5
p96,228.697,BATCH_PIPELINE,op1,,1,const,,55
p96,,,op2,op1,5,linear3,,45
p96,,,op3,op2,15,linear3,,37.5
p96,,,op4,op3,1,const,,55
p96,,,op5,op4,1,const,,55
p96,,,op6,op5,5,linear3,,45
p97,236.017,INTERACTIVE,op1,,1,const,,55
p97,,,op2,op1,2,sqrt,,55
p97,,,op3,op2,15,linear3,,37.5
p97,,,op4,op3,80,squared,,10
p97,,,op5,op4,1,const,,55
p97,,,op6,op5,15,linear3,,37.5
p97,,,op7,op6,80,squared,,10
p98,236.017,BATCH_PIPELINE,op1,,1,const,,55
p98,,,op2,op1,1,const,,55
p98,,,op3,op2,5,linear3,,45
p98,,,op4,op3,2,sqrt,,55
p99,236.017,BATCH_PIPELINE,op1,,1,const,,55
p99,,,op2,op1,20,linear7,,30
p99,,,op3,op1,2,sqrt,,55
p99,,,op4,op1,40,linear7,,20
p99,,,op5,op1,2,sqrt,,55
p100,236.017,BATCH_PIPELINE,op1,,1,const,,55
p100,,,op2,,15,linear3,,37.5
p100,,,op3,,1,const,,55
p100,,,op4,,20,linear7,,30
p100,,,op5,op1;op2;op3;op4,1,const,,55
p101,246.606,BATCH_PIPELINE,op1,,1,const,,55
p101,,,op2,op1,1,const,,55
p101,,,op3,op1,20,linear7,,30
p101,,,op4,op1,15,linear3,,37.5
p101,,,op5,op1,2,sqrt,,55
p102,246.606,BATCH_PIPELINE,op1,,1,const,,55
p102,,,op2,op1,15,linear3,,37.5
p102,,,op3,op2,2,sqrt,,55
p102,,,op4,op3,15,linear3,,37.5
p103,246.606,BATCH_PIPELINE,op1,,1,const,,55
p103,,,op2,op1,1,const,,55
p103,,,op3,op2,1,const,,55
p103,,,op4,op3,80,squared,,10
p104,246.606,BATCH_PIPELINE,op1,,1,const,,55
p104,,,op2,op1,5,linear3,,45
p104,,,op3,op2,5,linear3,,45
p104,,,op4,op3,5,linear3,,45
p105,253.823,QUERY,op1,,15,linear3,,35
p106,253.823,INTERACTIVE,op1,,1,const,,55
p106,,,op2,,80,squared,,10
p106,,,op3,op1;op2,15,linear3,,37.5
p107,253.823,BATCH_PIPELINE,op1,,1,const,,55
p107,,,op2,op1,1,const,,55
p107,,,op3,op2,15,linear3,,37.5
p107,,,op4,op3,5,linear3,,45
p108,253.823,BATCH_PIPELINE,op1,,1,const,,55
p108,,,op2,op1,1,const,,55
p108,,,op3,op2,20,linear7,,30
p108,,,op4,op3,15,linear3,,37.5
p109,261.651,BATCH_PIPELINE,op1,,1,const,,55
p109,,,op2,op1,1,const,,55
p109,,,op3,op2,5,linear3,,45
p109,,,op4,op3,2,sqrt,,55
p109,,,op5,op4,5,linear3,,45
p109,,,op6,op5,5,linear3,,45
p110,261.651,INTERACTIVE,op1,,1,const,,55
p110,,,op2,op1,2,sqrt,,55
p111,261.651,BATCH_PIPELINE,op1,,1,const,,55
p111,,,op2,op1,2,sqrt,,55
p111,,,op3,op2,1,const,,55
p111,,,op4,op3,20,linear7,,30
p111,,,op5,op4,15,linear3,,37.5
p112,261.651,BATCH_PIPELINE,op1,,1,const,,55
p112,,,op2,op1,15,linear3,,37.5
p112,,,op3,op2,5,linear3,,45
p112,,,op4,op3,20,linear7,,30
p112,,,op5,op4,20,linear7,,30
p113,274.781,BATCH_PIPELINE,op1,,1,const,,55
p113,,,op2,op1,20,linear7,,30
p113,,,op3,op2,40,linear7,,20
p113,,,op4,op3,5,linear3,,45
p114,274.781,BATCH_PIPELINE,op1,,1,const,,55
p114,,,op2,op1,20,linear7,,30
p114,,,op3,op2,1,const,,55
p114,,,op4,op3,2,sqrt,,55
p114,,,op5,op4,2,sqrt,,55
p115,274.781,INTERACTIVE,op1,,1,const,,55
p115,,,op2,op1,5,linear3,,45
p115,,,op3,op2,40,linear7,,20
p116,274.781,QUERY,op1,,15,linear3,,35
p117,282.204,INTERACTIVE,op1,,1,const,,55
p117,,,op2,op1,2,sqrt,,55
p117,,,op3,op2,20,linear7,,30
p117,,,op4,op3,5,linear3,,45
p117,,,op5,op4,20,linear7,,30
p117,,,op6,op5,5,linear3,,45
p118,282.204,INTERACTIVE,op1,,1,const,,55
p118,,,op2,op1,5,linear3,,45
p118,,,op3,op2,1,const,,55
p119,282.204,INTERACTIVE,op1,,1,const,,55
p119,,,op2,,1,const,,55
p119,,,op3,,5,linear3,,45
p119,,,op4,,40,linear7,,20
p119,,,op5,op1;op2;op3;op4,1,const,,55
p120,282.204,BATCH_PIPELINE,op1,,1,const,,55
p120,,,op2,op1,15,linear3,,37.5
p120,,,op3,op2,20,linear7,,30
p121,289.354,BATCH_PIPELINE,op1,,1,const,,55
p121,,,op2,op1,20,linear7,,30
p121,,,op3,op2,5,linear3,,45
p121,,,op4,op3,15,linear3,,37.5
p121,,,op5,op4,15,linear3,,37.5
p122,289.354,INTERACTIVE,op1,,1,const,,55
p122,,,op2,op1,1,const,,55
p122,,,op3,op2,40,linear7,,20
p122,,,op4,op3,40,linear7,,20
p122,,,op5,op4,1,const,,55
p122,,,op6,op5,1,const,,55
p123,289.354,QUERY,op1,,15,linear3,,35
p124,289.354,BATCH_PIPELINE,op1,,1,const,,55
p124,,,op2,op1,5,linear3,,45
p124,,,op3,op2,2,sqrt,,55
p124,,,op4,op3,15,linear3,,37.5
p124,,,op5,op4,5,linear3,,45
p124,,,op6,op5,1,const,,55
p124,,,op7,op6,80,squared,,10
p125,303.817,INTERACTIVE,op1,,1,const,,55
p125,,,op2,op1,20,linear7,,30
p125,,,op3,op2,15,linear3,,37.5
p126,303.817,INTERACTIVE,op1,,1,const,,55
p126,,,op2,op1,20,linear7,,30
p126,,,op3,op2,15,linear3,,37.5
p126,,,op4,op3,1,const,,55
p126,,,op5,op4,15,linear3,,37.5
p127,303.817,INTERACTIVE,op1,,1,const,,55
p127,,,op2,,80,squared,,10
p127,,,op3,op1;op2,40,linear7,,20
p128,303.817,BATCH_PIPELINE,op1,,1,const,,55
p128,,,op2,op1,15,linear3,,37.5
p128,,,op3,op2,1,const,,55
p128,,,op4,op3,15,linear3,,37.5
p128,,,op5,op4,15,linear3,,37.5
p128,,,op6,op5,1,const,,55
p129,313.69,QUERY,op1,,15,linear3,,35
p130,313.69,BATCH_PIPELINE,op1,,1,const,,55
p130,,,op2,op1,15,linear3,,37.5
p130,,,op3,op2,15,linear3,,37.5
p130,,,op4,op3,5,linear3,,45
p130,,,op5,op4,1,const,,55
p130,,,op6,op5,5,linear3,,45
p131,313.69,QUERY,op1,,15,linear3,,35
p132,313.69,BATCH_PIPELINE,op1,,1,const,,55
p132,,,op2,op1,1,const,,55
p132,,,op3,op2,5,linear3,,45
p132,,,op4,op3,20,linear7,,30
p132,,,op5,op4,40,linear7,,20
p133,326.255,INTERACTIVE,op1,,1,const,,55
p133,,,op2,op1,15,linear3,,37.5
p133,,,op3,op2,15,linear3,,37.5
p134,326.255,BATCH_PIPELINE,op1,,1,const,,55
p134,,,op2,,1,const,,55
p134,,,op3,,5,linear3,,45
p134,,,op4,,15,linear3,,37.5
p134,,,op5,,5,linear3,,45
p134,,,op6,op1;op2;op3;op4;op5,2,sqrt,,55
p135,326.255,BATCH_PIPELINE,op1,,1,const,,55
p135,,,op2,op1,15,linear3,,37.5
p135,,,op3,op2,5,linear3,,45
p135,,,op4,op3,15,linear3,,37.5
p136,326.255,INTERACTIVE,op1,,1,const,,55
p136,,,op2,op1,40,linear7,,20
p136,,,op3,op2,1,const,,55
p137,330.964,BATCH_PIPELINE,op1,,1,const,,55
p137,,,op2,op1,5,linear3,,45
p137,,,op3,op2,40,linear7,,20
p137,,,op4,op3,1,const,,55
p137,,,op5,op4,15,linear3,,37.5
p138,330.964,BATCH_PIPELINE,op1,,1,const,,55
p138,,,op2,op1,2,sqrt,,55
p138,,,op3,op1,2,sqrt,,55
p139,330.964,QUERY,op1,,15,linear3,,35
p140,330.964,INTERACTIVE,op1,,1,const,,55
p140,,,op2,op1,80,squared,,10
p140,,,op3,op2,15,linear3,,37.5
p140,,,op4,op3,80,squared,,10
p140,,,op5,op4,5,linear3,,45
p140,,,op6,op5,15,linear3,,37.5
p140,,,op7,op6,15,linear3,,37.5
p141,348.91200000000003,BATCH_PIPELINE,op1,,1,const,,55
p141,,,op2,op1,5,linear3,,45
p141,,,op3,op2,5,linear3,,45
p141,,,op4,op3,20,linear7,,30
p142,348.91200000000003,INTERACTIVE,op1,,1,const,,55
p142,,,op2,op1,15,linear3,,37.5
p142,,,op3,op2,15,linear3,,37.5
p142,,,op4,op3,1,const,,55
p142,,,op5,op4,20,linear7,,30
p143,348.91200000000003,INTERACTIVE,op1,,1,const,,55
p143,,,op2,,15,linear3,,37.5
p143,,,op3,op1;op2,2,sqrt,,55
p144,348.91200000000003,INTERACTIVE,op1,,1,const,,55
p144,,,op2,op1,2,sqrt,,55
p144,,,op3,op2,5,linear3,,45
p145,359.61,BATCH_PIPELINE,op1,,1,const,,55
p145,,,op2,op1,1,const,,55
p145,,,op3,op2,1,const,,55
p145,,,op4,op3,5,linear3,,45
p145,,,op5,op4,5,linear3,,45
p146,359.61,BATCH_PIPELINE,op1,,1,const,,55
p146,,,op2,op1,20,linear7,,30
p146,,,op3,op1,1,const,,55
p146,,,op4,op1,1,const,,55
p147,359.61,QUERY,op1,,15,linear3,,35
p148,359.61,INTERACTIVE,op1,,1,const,,55
p148,,,op2,op1,1,const,,55
p148,,,op3,op2,1,const,,55
p148,,,op4,op3,2,sqrt,,55
p148,,,op5,op4,2,sqrt,,55
p148,,,op6,op5,5,linear3,,45
p149,369.707,INTERACTIVE,op1,,1,const,,55
p149,,,op2,op1,2,sqrt,,55
p149,,,op3,op2,15,linear3,,37.5
p149,,,op4,op3,1,const,,55
p149,,,op5,op4,15,linear3,,37.5
p149,,,op6,op5,15,linear3,,37.5
p150,369.707,BATCH_PIPELINE,op1,,1,const,,55
p150,,,op2,op1,80,squared,,10
p150,,,op3,op1,5,linear3,,45
p150,,,op4,op1,1,const,,55
p150,,,op5,op1,15,linear3,,37.5
p150,,,op6,op1,1,const,,55
p151,369.707,INTERACTIVE,op1,,1,const,,55
p151,,,op2,op1,2,sqrt,,55
p151,,,op3,op2,20,linear7,,30
p151,,,op4,op3,40,linear7,,20
p151,,,op5,op4,40,linear7,,20
p152,369.707,BATCH_PIPELINE,op1,,1,const,,55
p152,,,op2,op1,5,linear3,,45
