pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p104,244.501,BATCH_PIPELINE,op1,,1,const,,55
p104,,,op2,op1,80,squared,,10
p104,,,op3,op2,40,linear7,,20
p104,,,op4,op3,80,squared,,10
p104,,,op5,op4,80,squared,,10
p105,257.63100000000003,BATCH_PIPELINE,op1,,1,const,,55
p105,,,op2,op1,80,squared,,10
p105,,,op3,op2,80,squared,,10
p105,,,op4,op3,40,linear7,,20
p106,257.63100000000003,BATCH_PIPELINE,op1,,1,const,,55
p106,,,op2,op1,80,squared,,10
p106,,,op3,op2,2,sqrt,,55
p106,,,op4,op3,20,linear7,,30
p106,,,op5,op4,20,linear7,,30
p107,257.63100000000003,BATCH_PIPELINE,op1,,1,const,,55
p107,,,op2,op1,40,linear7,,20
p107,,,op3,op2,80,squared,,10
p108,257.63100000000003,INTERACTIVE,op1,,1,const,,55
p108,,,op2,op1,80,squared,,10
p108,,,op3,op2,20,linear7,,30
p109,265.355,BATCH_PIPELINE,op1,,1,const,,55
p109,,,op2,op1,40,linear7,,20
p109,,,op3,op2,80,squared,,10
p109,,,op4,op3,15,linear3,,37.5
p110,265.355,QUERY,op1,,15,linear3,,35
p111,265.355,BATCH_PIPELINE,op1,,1,const,,55
p111,,,op2,op1,80,squared,,10
p111,,,op3,op2,40,linear7,,20
p112,265.355,BATCH_PIPELINE,op1,,1,const,,55
p112,,,op2,op1,2,sqrt,,55
p112,,,op3,op2,15,linear3,,37.5
p112,,,op4,op3,20,linear7,,30
p113,279.008,BATCH_PIPELINE,op1,,1,const,,55
p113,,,op2,op1,15,linear3,,37.5
p113,,,op3,op2,80,squared,,10
p113,,,op4,op3,80,squared,,10
p113,,,op5,op4,80,squared,,10
p114,279.008,INTERACTIVE,op1,,1,const,,55
p114,,,op2,op1,80,squared,,10
p114,,,op3,op2,80,squared,,10
p114,,,op4,op3,5,linear3,,45
p114,,,op5,op4,2,sqrt,,55
p115,279.008,BATCH_PIPELINE,op1,,1,const,,55
p115,,,op2,op1,5,linear3,,45
p115,,,op3,op2,80,squared,,10
p115,,,op4,op3,80,squared,,10
p115,,,op5,op4,80,squared,,10
p115,,,op6,op5,80,squared,,10
p116,279.008,BATCH_PIPELINE,op1,,1,const,,55
p116,,,op2,op1,40,linear7,,20
p116,,,op3,op2,15,linear3,,37.5
p117,294.13,BATCH_PIPELINE,op1,,1,const,,55
p117,,,op2,,80,squared,,10
p117,,,op3,,80,squared,,10
p117,,,op4,,80,squared,,10
p117,,,op5,,80,squared,,10
p117,,,op6,op1;op2;op3;op4;op5,80,squared,,10
p118,294.13,BATCH_PIPELINE,op1,,1,const,,55
p118,,,op2,op1,5,linear3,,45
p118,,,op3,op2,80,squared,,10
p118,,,op4,op3,20,linear7,,30
p118,,,op5,op4,15,linear3,,37.5
p119,294.13,BATCH_PIPELINE,op1,,1,const,,55
p119,,,op2,op1,80,squared,,10
p119,,,op3,op2,80,squared,,10
p119,,,op4,op3,80,squared,,10
p119,,,op5,op4,80,squared,,10
p119,,,op6,op5,15,linear3,,37.5
p119,,,op7,op6,80,squared,,10
p120,294.13,BATCH_PIPELINE,op1,,1,const,,55
p120,,,op2,op1,40,linear7,,20
p120,,,op3,op2,80,squared,,10
p121,306.366,INTERACTIVE,op1,,1,const,,55
p121,,,op2,op1,40,linear7,,20
p121,,,op3,op1,15,linear3,,37.5
p121,,,op4,op1,40,linear7,,20
p121,,,op5,op1,20,linear7,,30
p122,306.366,BATCH_PIPELINE,op1,,1,const,,55
p122,,,op2,op1,5,linear3,,45
p122,,,op3,op2,40,linear7,,20
p122,,,op4,op3,80,squared,,10
p122,,,op5,op4,80,squared,,10
p123,306.366,BATCH_PIPELINE,op1,,1,const,,55
p123,,,op2,op1,15,linear3,,37.5
p123,,,op3,op2,80,squared,,10
p123,,,op4,op3,80,squared,,10
p123,,,op5,op4,80,squared,,10
p124,306.366,BATCH_PIPELINE,op1,,1,const,,55
p124,,,op2,op1,40,linear7,,20
p124,,,op3,op1,80,squared,,10
p124,,,op4,op1,40,linear7,,20
p125,314.922,BATCH_PIPELINE,op1,,1,const,,55
p125,,,op2,op1,80,squared,,10
p125,,,op3,op2,40,linear7,,20
p125,,,op4,op3,80,squared,,10
p126,314.922,INTERACTIVE,op1,,1,const,,55
p126,,,op2,op1,80,squared,,10
p126,,,op3,op2,15,linear3,,37.5
p127,314.922,BATCH_PIPELINE,op1,,1,const,,55
p127,,,op2,op1,80,squared,,10
p128,314.922,BATCH_PIPELINE,op1,,1,const,,55
p128,,,op2,,80,squared,,10
p128,,,op3,,80,squared,,10
p128,,,op4,,15,linear3,,37.5
p128,,,op5,,40,linear7,,20
p128,,,op6,op1;op2;op3;op4;op5,20,linear7,,30
p129,322.687,INTERACTIVE,op1,,1,const,,55
p129,,,op2,,40,linear7,,20
p129,,,op3,,80,squared,,10
p129,,,op4,,80,squared,,10
p129,,,op5,,80,squared,,10
p129,,,op6,op1;op2;op3;op4;op5,40,linear7,,20
p130,322.687,BATCH_PIPELINE,op1,,1,const,,55
p130,,,op2,op1,80,squared,,10
p130,,,op3,op2,20,linear7,,30
p130,,,op4,op3,80,squared,,10
p130,,,op5,op4,40,linear7,,20
p131,322.687,BATCH_PIPELINE,op1,,1,const,,55
p131,,,op2,op1,80,squared,,10
p131,,,op3,op2,80,squared,,10
p131,,,op4,op3,80,squared,,10
p131,,,op5,op4,80,squared,,10
p131,,,op6,op5,5,linear3,,45
p132,322.687,BATCH_PIPELINE,op1,,1,const,,55
p132,,,op2,op1,40,linear7,,20
p132,,,op3,op2,80,squared,,10
p133,330.954,BATCH_PIPELINE,op1,,1,const,,55
p133,,,op2,op1,20,linear7,,30
p133,,,op3,op2,40,linear7,,20
p134,330.954,QUERY,op1,,15,linear3,,35
p135,330.954,BATCH_PIPELINE,op1,,1,const,,55
p135,,,op2,op1,5,linear3,,45
p135,,,op3,op2,5,linear3,,45
p135,,,op4,op3,40,linear7,,20
p135,,,op5,op4,40,linear7,,20
p136,330.954,BATCH_PIPELINE,op1,,1,const,,55
p136,,,op2,op1,80,squared,,10
p136,,,op3,op1,15,linear3,,37.5
p136,,,op4,op1,15,linear3,,37.5
p137,338.221,INTERACTIVE,op1,,1,const,,55
p137,,,op2,op1,1,const,,55
p137,,,op3,op2,5,linear3,,45
p137,,,op4,op3,20,linear7,,30
p137,,,op5,op4,20,linear7,,30
p137,,,op6,op5,40,linear7,,20
p138,338.221,BATCH_PIPELINE,op1,,1,const,,55
p138,,,op2,op1,20,linear7,,30
p138,,,op3,op1,20,linear7,,30
p138,,,op4,op1,80,squared,,10
p139,338.221,BATCH_PIPELINE,op1,,1,const,,55
p139,,,op2,,40,linear7,,20
p139,,,op3,,80,squared,,10
p139,,,op4,,20,linear7,,30
p139,,,op5,op1;op2;op3;op4,80,squared,,10
p140,338.221,BATCH_PIPELINE,op1,,1,const,,55
p140,,,op2,op1,15,linear3,,37.5
p140,,,op3,op2,20,linear7,,30
p141,349.214,BATCH_PIPELINE,op1,,1,const,,55
p141,,,op2,,80,squared,,10
p141,,,op3,,80,squared,,10
p141,,,op4,op1;op2;op3,80,squared,,10
p142,349.214,BATCH_PIPELINE,op1,,1,const,,55
