pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p7,,,op2,op1,80,squared,,10
p7,,,op3,op2,2,sqrt,,55
p7,,,op4,op3,40,linear7,,20
p7,,,op5,op4,1,const,,55
p7,,,op6,op5,5,linear3,,45
p8,0.0,BATCH_PIPELINE,op1,,1,const,,55
p8,,,op2,op1,20,linear7,,30
p8,,,op3,op2,5,linear3,,45
p8,,,op4,op3,5,linear3,,45
p8,,,op5,op4,20,linear7,,30
p8,,,op6,op5,5,linear3,,45
p8,,,op7,op6,1,const,,55
p8,,,op8,op7,1,const,,55
p8,,,op9,op8,2,sqrt,,55
p9,0.0,BATCH_PIPELINE,op1,,1,const,,55
p9,,,op2,op1,5,linear3,,45
p9,,,op3,op2,15,linear3,,37.5
p9,,,op4,op3,20,linear7,,30
p9,,,op5,op4,5,linear3,,45
p9,,,op6,op5,20,linear7,,30
p9,,,op7,op6,2,sqrt,,55
p9,,,op8,op7,5,linear3,,45
p10,0.0,INTERACTIVE,op1,,1,const,,55
p10,,,op2,op1,5,linear3,,45
p10,,,op3,op2,15,linear3,,37.5
p10,,,op4,op3,20,linear7,,30
p10,,,op5,op4,20,linear7,,30
p11,10.498,BATCH_PIPELINE,op1,,1,const,,55
p11,,,op2,op1,1,const,,55
p11,,,op3,op2,1,const,,55
p11,,,op4,op3,1,const,,55
p11,,,op5,op4,2,sqrt,,55
p11,,,op6,op5,15,linear3,,37.5
p11,,,op7,op6,2,sqrt,,55
p12,10.498,BATCH_PIPELINE,op1,,1,const,,55
p12,,,op2,,20,linear7,,30
p12,,,op3,,2,sqrt,,55
p12,,,op4,,5,linear3,,45
p12,,,op5,,2,sqrt,,55
p12,,,op6,,5,linear3,,45
p12,,,op7,,20,linear7,,30
p12,,,op8,,1,const,,55
p12,,,op9,,20,linear7,,30
p12,,,op10,op1;op2;op3;op4;op5;op6;op7;op8;op9,15,linear3,,37.5
p13,10.498,BATCH_PIPELINE,op1,,1,const,,55
p13,,,op2,,5,linear3,,45
p13,,,op3,,15,linear3,,37.5
p13,,,op4,,15,linear3,,37.5
p13,,,op5,op1;op2;op3;op4,80,squared,,10
p14,10.498,BATCH_PIPELINE,op1,,1,const,,55
p14,,,op2,op1,15,linear3,,37.5
p14,,,op3,op2,40,linear7,,20
p14,,,op4,op3,20,linear7,,30
p14,,,op5,op4,15,linear3,,37.5
p15,10.498,INTERACTIVE,op1,,1,const,,55
p15,,,op2,op1,2,sqrt,,55
p15,,,op3,op2,5,linear3,,45
p15,,,op4,op3,1,const,,55
p15,,,op5,op4,20,linear7,,30
p16,10.498,QUERY,op1,,15,linear3,,35
p17,10.498,BATCH_PIPELINE,op1,,1,const,,55
p17,,,op2,,20,linear7,,30
p17,,,op3,,80,squared,,10
p17,,,op4,,80,squared,,10
p17,,,op5,op1;op2;op3;op4,20,linear7,,30
p18,10.498,BATCH_PIPELINE,op1,,1,const,,55
p18,,,op2,op1,2,sqrt,,55
p18,,,op3,op2,5,linear3,,45
p19,10.498,BATCH_PIPELINE,op1,,1,const,,55
p19,,,op2,,15,linear3,,37.5
p19,,,op3,,5,linear3,,45
p19,,,op4,,2,sqrt,,55
p19,,,op5,,1,const,,55
p19,,,op6,,5,linear3,,45
p19,,,op7,op1;op2;op3;op4;op5;op6,15,linear3,,37.5
p20,10.498,BATCH_PIPELINE,op1,,1,const,,55
p20,,,op2,op1,5,linear3,,45
p20,,,op3,op2,1,const,,55
p20,,,op4,op3,2,sqrt,,55
p20,,,op5,op4,2,sqrt,,55
p20,,,op6,op5,80,squared,,10
p20,,,op7,op6,2,sqrt,,55
p20,,,op8,op7,20,linear7,,30
p21,17.467,BATCH_PIPELINE,op1,,1,const,,55
p21,,,op2,op1,15,linear3,,37.5
p21,,,op3,op2,2,sqrt,,55
p21,,,op4,op3,20,linear7,,30
p21,,,op5,op4,5,linear3,,45
p21,,,op6,op5,1,const,,55
p21,,,op7,op6,1,const,,55
p21,,,op8,op7,15,linear3,,37.5
p22,17.467,BATCH_PIPELINE,op1,,1,const,,55
p22,,,op2,op1,15,linear3,,37.5
p22,,,op3,op1,40,linear7,,20
p22,,,op4,op1,15,linear3,,37.5
p22,,,op5,op1,5,linear3,,45
p22,,,op6,op1,40,linear7,,20
p22,,,op7,op1,20,linear7,,30
p22,,,op8,op1,80,squared,,10
p23,17.467,BATCH_PIPELINE,op1,,1,const,,55
p23,,,op2,op1,80,squared,,10
p23,,,op3,op2,80,squared,,10
p23,,,op4,op3,5,linear3,,45
p23,,,op5,op4,5,linear3,,45
p24,17.467,BATCH_PIPELINE,op1,,1,const,,55
p24,,,op2,op1,20,linear7,,30
p24,,,op3,op2,5,linear3,,45
p24,,,op4,op3,15,linear3,,37.5
p24,,,op5,op4,5,linear3,,45
p25,17.467,QUERY,op1,,15,linear3,,35
p26,17.467,BATCH_PIPELINE,op1,,1,const,,55
p26,,,op2,op1,1,const,,55
p26,,,op3,op2,15,linear3,,37.5
p26,,,op4,op3,2,sqrt,,55
p26,,,op5,op4,1,const,,55
p26,,,op6,op5,2,sqrt,,55
p26,,,op7,op6,5,linear3,,45
p26,,,op8,op7,40,linear7,,20
p27,17.467,BATCH_PIPELINE,op1,,1,const,,55
p27,,,op2,op1,20,linear7,,30
p27,,,op3,op2,5,linear3,,45
p27,,,op4,op3,5,linear3,,45
p27,,,op5,op4,40,linear7,,20
p27,,,op6,op5,20,linear7,,30
p27,,,op7,op6,40,linear7,,20
p27,,,op8,op7,5,linear3,,45
p28,17.467,BATCH_PIPELINE,op1,,1,const,,55
p28,,,op2,op1,15,linear3,,37.5
p28,,,op3,op2,2,sqrt,,55
p28,,,op4,op3,15,linear3,,37.5
p28,,,op5,op4,15,linear3,,37.5
p28,,,op6,op5,80,squared,,10
p28,,,op7,op6,80,squared,,10
p29,17.467,BATCH_PIPELINE,op1,,1,const,,55
p29,,,op2,op1,5,linear3,,45
p29,,,op3,op2,15,linear3,,37.5
p29,,,op4,op3,40,linear7,,20
p29,,,op5,op4,2,sqrt,,55
p29,,,op6,op5,2,sqrt,,55
p29,,,op7,op6,1,const,,55
p30,17.467,BATCH_PIPELINE,op1,,1,const,,55
p30,,,op2,op1,80,squared,,10
p30,,,op3,op1,5,linear3,,45
p30,,,op4,op1,2,sqrt,,55
p30,,,op5,op1,15,linear3,,37.5
p31,22.513,BATCH_PIPELINE,op1,,1,const,,55
p31,,,op2,op1,2,sqrt,,55
p31,,,op3,op2,80,squared,,10
p31,,,op4,op3,80,squared,,10
p31,,,op5,op4,1,const,,55
p31,,,op6,op5,5,linear3,,45
p31,,,op7,op6,15,linear3,,37.5
p31,,,op8,op7,80,squared,,10
p31,,,op9,op8,2,sqrt,,55
p31,,,op10,op9,5,linear3,,45
p31,,,op11,op10,20,linear7,,30
p31,,,op12,op11,20,linear7,,30
p32,22.513,BATCH_PIPELINE,op1,,1,const,,55
p32,,,op2,op1,5,linear3,,45
p32,,,op3,op2,5,linear3,,45
p32,,,op4,op3,15,linear3,,37.5
p32,,,op5,op4,5,linear3,,45
p32,,,op6,op5,20,linear7,,30
p32,,,op7,op6,40,linear7,,20
p33,22.513,BATCH_PIPELINE,op1,,1,const,,55
p33,,,op2,op1,15,linear3,,37.5
p33,,,op3,op2,2,sqrt,,55
p33,,,op4,op3,15,linear3,,37.5
p33,,,op5,op4,15,linear3,,37.5
p33,,,op6,op5,80,squared,,10
p33,,,op7,op6,80,squared,,10
p33,,,op8,op7,15,linear3,,37.5
p34,22.513,QUERY,op1,,15,linear3,,35
p35,22.513,BATCH_PIPELINE,op1,,1,const,,55
p35,,,op2,op1,40,linear7,,20
p35,,,op3,op2,15,linear3,,37.5
p35,,,op4,op3,20,linear7,,30
p35,,,op5,op4,1,const,,55
p35,,,op6,op5,40,linear7,,20
p35,,,op7,op6,20,linear7,,30
p35,,,op8,op7,1,const,,55
p36,22.513,BATCH_PIPELINE,op1,,1,const,,55
p36,,,op2,op1,5,linear3,,45
p36,,,op3,op2,5,linear3,,45
p36,,,op4,op3,5,linear3,,45
p36,,,op5,op4,15,linear3,,37.5
p36,,,op6,op5,80,squared,,10
p36,,,op7,op6,1,const,,55
p36,,,op8,op7,5,linear3,,45
p37,22.513,BATCH_PIPELINE,op1,,1,const,,55
p37,,,op2,op1,1,const,,55
p37,,,op3,op2,15,linear3,,37.5
p37,,,op4,op3,80,squared,,10
p37,,,op5,op4,1,const,,55
p37,,,op6,op5,20,linear7,,30
p37,,,op7,op6,5,linear3,,45
p37,,,op8,op7,15,linear3,,37.5
p38,22.513,BATCH_PIPELINE,op1,,1,const,,55
p38,,,op2,op1,20,linear7,,30
p38,,,op3,op1,80,squared,,10
p38,,,op4,op1,40,linear7,,20
p38,,,op5,op1,20,linear7,,30
p38,,,op6,op1,80,squared,,10
p38,,,op7,op1,20,linear7,,30
p39,22.513,BATCH_PIPELINE,op1,,1,const,,55
p39,,,op2,op1,2,sqrt,,55
p39,,,op3,op2,40,linear7,,20
p39,,,op4,op3,1,const,,55
p39,,,op5,op4,20,linear7,,30
p39,,,op6,op5,5,linear3,,45
p39,,,op7,op6,40,linear7,,20
p40,22.513,INTERACTIVE,op1,,1,const,,55
p40,,,op2,op1,1,const,,55
p40,,,op3,op2,15,linear3,,37.5
p40,,,op4,op3,2,sqrt,,55
p40,,,op5,op4,5,linear3,,45
p40,,,op6,op5,80,squared,,10
p40,,,op7,op6,20,linear7,,30
p40,,,op8,op7,5,linear3,,45
p40,,,op9,op8,2,sqrt,,55
p40,,,op10,op9,15,linear3,,37.5
p40,,,op11,op10,2,sqrt,,55
p41,30.003,BATCH_PIPELINE,op1,,1,const,,55
p41,,,op2,op1,20,linear7,,30
p41,,,op3,op2,1,const,,55
p41,,,op4,op3,15,linear3,,37.5
p41,,,op5,op4,15,linear3,,37.5
p41,,,op6,op5,20,linear7,,30
p42,30.003,BATCH_PIPELINE,op1,,1,const,,55
p42,,,op2,op1,20,linear7,,30
p42,,,op3,op1,1,const,,55
p43,30.003,INTERACTIVE,op1,,1,const,,55
p43,,,op2,op1,5,linear3,,45
p43,,,op3,op2,40,linear7,,20
p43,,,op4,op3,40,linear7,,20
p43,,,op5,op4,20,linear7,,30
p43,,,op6,op5,20,linear7,,30
p43,,,op7,op6,20,linear7,,30
p43,,,op8,op7,2,sqrt,,55
p44,30.003,BATCH_PIPELINE,op1,,1,const,,55
p44,,,op2,op1,40,linear7,,20
p44,,,op3,op2,2,sqrt,,55
p44,,,op4,op3,5,linear3,,45
p44,,,op5,op4,80,squared,,10
p44,,,op6,op5,2,sqrt,,55
p44,,,op7,op6,2,sqrt,,55
p45,30.003,BATCH_PIPELINE,op1,,1,const,,55
p45,,,op2,op1,40,linear7,,20
p45,,,op3,op2,20,linear7,,30
p45,,,op4,op3,20,linear7,,30
p45,,,op5,op4,20,linear7,,30
p45,,,op6,op5,80,squared,,10
p45,,,op7,op6,5,linear3,,45
p45,,,op8,op7,1,const,,55
p45,,,op9,op8,80,squared,,10
p46,30.003,BATCH_PIPELINE,op1,,1,const,,55
p46,,,op2,op1,1,const,,55
p46,,,op3,op2,1,const,,55
p46,,,op4,op3,1,const,,55
p46,,,op5,op4,2,sqrt,,55
p46,,,op6,op5,20,linear7,,30
p46,,,op7,op6,20,linear7,,30
p46,,,op8,op7,15,linear3,,37.5
p47,30.003,INTERACTIVE,op1,,1,const,,55
p47,,,op2,op1,5,linear3,,45
p47,,,op3,op1,20,linear7,,30
p48,30.003,INTERACTIVE,op1,,1,const,,55
p48,,,op2,op1,20,linear7,,30
p48,,,op3,op2,20,linear7,,30
p48,,,op4,op3,5,linear3,,45
p48,,,op5,op4,15,linear3,,37.5
p48,,,op6,op5,15,linear3,,37.5
p48,,,op7,op6,40,linear7,,20
p48,,,op8,op7,5,linear3,,45
p49,30.003,BATCH_PIPELINE,op1,,1,const,,55
p49,,,op2,op1,20,linear7,,30
p49,,,op3,op2,1,const,,55
p49,,,op4,op3,1,const,,55
p49,,,op5,op4,1,const,,55
p49,,,op6,op5,1,const,,55
p49,,,op7,op6,2,sqrt,,55
p50,30.003,BATCH_PIPELINE,op1,,1,const,,55
p50,,,op2,,40,linear7,,20
p50,,,op3,,40,linear7,,20
p50,,,op4,,15,linear3,,37.5
p50,,,op5,,40,linear7,,20
p50,,,op6,,15,linear3,,37.5
p50,,,op7,op1;op2;op3;op4;op5;op6,2,sqrt,,55
p51,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p51,,,op2,op1,20,linear7,,30
p51,,,op3,op2,80,squared,,10
p51,,,op4,op3,1,const,,55
p51,,,op5,op4,15,linear3,,37.5
p51,,,op6,op5,2,sqrt,,55
p52,37.666000000000004,QUERY,op1,,15,linear3,,35
p53,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p53,,,op2,op1,2,sqrt,,55
p53,,,op3,op2,5,linear3,,45
p53,,,op4,op3,2,sqrt,,55
p54,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p54,,,op2,op1,15,linear3,,37.5
p54,,,op3,op2,15,linear3,,37.5
p54,,,op4,op3,40,linear7,,20
p54,,,op5,op4,5,linear3,,45
p54,,,op6,op5,1,const,,55
p54,,,op7,op6,40,linear7,,20
p54,,,op8,op7,5,linear3,,45
p55,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p55,,,op2,op1,15,linear3,,37.5
p55,,,op3,op2,80,squared,,10
p55,,,op4,op3,80,squared,,10
p55,,,op5,op4,15,linear3,,37.5
p55,,,op6,op5,15,linear3,,37.5
p55,,,op7,op6,40,linear7,,20
p55,,,op8,op7,2,sqrt,,55
p56,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p56,,,op2,op1,2,sqrt,,55
p56,,,op3,op2,1,const,,55
p56,,,op4,op3,1,const,,55
p56,,,op5,op4,1,const,,55
p56,,,op6,op5,5,linear3,,45
p56,,,op7,op6,5,linear3,,45
p57,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p57,,,op2,op1,15,linear3,,37.5
p57,,,op3,op2,5,linear3,,45
p57,,,op4,op3,5,linear3,,45
p57,,,op5,op4,15,linear3,,37.5
p57,,,op6,op5,20,linear7,,30
p57,,,op7,op6,5,linear3,,45
p57,,,op8,op7,40,linear7,,20
p57,,,op9,op8,1,const,,55
p57,,,op10,op9,15,linear3,,37.5
p58,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p58,,,op2,,15,linear3,,37.5
p58,,,op3,,20,linear7,,30
p58,,,op4,,15,linear3,,37.5
p58,,,op5,,5,linear3,,45
p58,,,op6,,2,sqrt,,55
p58,,,op7,,20,linear7,,30
p58,,,op8,op1;op2;op3;op4;op5;op6;op7,2,sqrt,,55
p59,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p59,,,op2,op1,40,linear7,,20
p59,,,op3,op2,15,linear3,,37.5
p59,,,op4,op3,5,linear3,,45
p59,,,op5,op4,20,linear7,,30
p59,,,op6,op5,5,linear3,,45
p59,,,op7,op6,40,linear7,,20
p59,,,op8,op7,1,const,,55
p59,,,op9,op8,5,linear3,,45
p60,37.666000000000004,BATCH_PIPELINE,op1,,1,const,,55
p60,,,op2,op1,20,linear7,,30
p60,,,op3,op2,2,sqrt,,55
p60,,,op4,op3,1,const,,55
p60,,,op5,op4,1,const,,55
p61,45.444,BATCH_PIPELINE,op1,,1,const,,55
p61,,,op2,op1,20,linear7,,30
p61,,,op3,op2,1,const,,55
p61,,,op4,op3,5,linear3,,45
p61,,,op5,op4,15,linear3,,37.5
p61,,,op6,op5,15,linear3,,37.5
p61,,,op7,op6,20,linear7,,30
p61,,,op8,op7,15,linear3,,37.5
p62,45.444,BATCH_PIPELINE,op1,,1,const,,55
p62,,,op2,,80,squared,,10
p62,,,op3,,2,sqrt,,55
p62,,,op4,,2,sqrt,,55
p62,,,op5,,40,linear7,,20
p62,,,op6,op1;op2;op3;op4;op5,5,linear3,,45
p63,45.444,BATCH_PIPELINE,op1,,1,const,,55
p63,,,op2,op1,15,linear3,,37.5
p63,,,op3,op2,15,linear3,,37.5
p63,,,op4,op3,80,squared,,10
p63,,,op5,op4,5,linear3,,45
p63,,,op6,op5,2,sqrt,,55
p63,,,op7,op6,5,linear3,,45
p64,45.444,QUERY,op1,,15,linear3,,35
p65,45.444,BATCH_PIPELINE,op1,,1,const,,55
p65,,,op2,op1,40,linear7,,20
p65,,,op3,op2,1,const,,55
p65,,,op4,op3,2,sqrt,,55
p65,,,op5,op4,1,const,,55
p65,,,op6,op5,2,sqrt,,55
p65,,,op7,op6,15,linear3,,37.5
p65,,,op8,op7,5,linear3,,45
p65,,,op9,op8,5,linear3,,45
p66,45.444,BATCH_PIPELINE,op1,,1,const,,55
p66,,,op2,op1,20,linear7,,30
p66,,,op3,op2,20,linear7,,30
p66,,,op4,op3,15,linear3,,37.5
p66,,,op5,op4,20,linear7,,30
p66,,,op6,op5,15,linear3,,37.5
p66,,,op7,op6,80,squared,,10
p66,,,op8,op7,15,linear3,,37.5
p67,45.444,BATCH_PIPELINE,op1,,1,const,,55
p67,,,op2,op1,1,const,,55
p67,,,op3,op1,2,sqrt,,55
p67,,,op4,op1,15,linear3,,37.5
p67,,,op5,op1,15,linear3,,37.5
p67,,,op6,op1,15,linear3,,37.5
p68,45.444,BATCH_PIPELINE,op1,,1,const,,55
p68,,,op2,op1,5,linear3,,45
p68,,,op3,op2,2,sqrt,,55
p68,,,op4,op3,20,linear7,,30
p68,,,op5,op4,15,linear3,,37.5
p68,,,op6,op5,1,const,,55
p68,,,op7,op6,15,linear3,,37.5
p68,,,op8,op7,15,linear3,,37.5
p68,,,op9,op8,2,sqrt,,55
p69,45.444,BATCH_PIPELINE,op1,,1,const,,55
p69,,,op2,op1,40,linear7,,20
p69,,,op3,op2,5,linear3,,45
p69,,,op4,op3,15,linear3,,37.5
p69,,,op5,op4,1,const,,55
p70,45.444,BATCH_PIPELINE,op1,,1,const,,55
p70,,,op2,op1,20,linear7,,30
p70,,,op3,op1,80,squared,,10
p70,,,op4,op1,1,const,,55
p70,,,op5,op1,2,sqrt,,55
p70,,,op6,op1,15,linear3,,37.5
p70,,,op7,op1,80,squared,,10
p71,51.694,BATCH_PIPELINE,op1,,1,const,,55
p71,,,op2,,5,linear3,,45
p71,,,op3,,1,const,,55
p71,,,op4,,1,const,,55
p71,,,op5,,5,linear3,,45
p71,,,op6,,5,linear3,,45
p71,,,op7,,20,linear7,,30
p71,,,op8,,15,linear3,,37.5
p71,,,op9,,1,const,,55
p71,,,op10,,20,linear7,,30
p71,,,op11,op1;op2;op3;op4;op5;op6;op7;op8;op9;op10,5,linear3,,45
p72,51.694,INTERACTIVE,op1,,1,const,,55
p72,,,op2,,20,linear7,,30
p72,,,op3,,40,linear7,,20
p72,,,op4,,20,linear7,,30
p72,,,op5,,1,const,,55
p72,,,op6,op1;op2;op3;op4;op5,20,linear7,,30
p73,51.694,INTERACTIVE,op1,,1,const,,55
p73,,,op2,,20,linear7,,30
p73,,,op3,,2,sqrt,,55
p73,,,op4,,2,sqrt,,55
p73,,,op5,,40,linear7,,20
p73,,,op6,,20,linear7,,30
p73,,,op7,,5,linear3,,45
p73,,,op8,op1;op2;op3;op4;op5;op6;op7,80,squared,,10
p74,51.694,BATCH_PIPELINE,op1,,1,const,,55
p74,,,op2,op1,2,sqrt,,55
p74,,,op3,op2,20,linear7,,30
p74,,,op4,op3,5,linear3,,45
p74,,,op5,op4,5,linear3,,45
p74,,,op6,op5,40,linear7,,20
p74,,,op7,op6,2,sqrt,,55
p74,,,op8,op7,1,const,,55
p75,51.694,BATCH_PIPELINE,op1,,1,const,,55
p75,,,op2,op1,1,const,,55
p75,,,op3,op2,5,linear3,,45
p75,,,op4,op3,5,linear3,,45
p75,,,op5,op4,5,linear3,,45
p75,,,op6,op5,1,const,,55
p75,,,op7,op6,20,linear7,,30
p75,,,op8,op7,20,linear7,,30
p75,,,op9,op8,1,const,,55
p75,,,op10,op9,20,linear7,,30
p75,,,op11,op10,80,squared,,10
p75,,,op12,op11,15,linear3,,37.5
p75,,,op13,op12,5,linear3,,45
p76,51.694,INTERACTIVE,op1,,1,const,,55
p76,,,op2,op1,2,sqrt,,55
p76,,,op3,op1,1,const,,55
p76,,,op4,op1,15,linear3,,37.5
p76,,,op5,op1,5,linear3,,45
p76,,,op6,op1,80,squared,,10
p76,,,op7,op1,15,linear3,,37.5
p76,,,op8,op1,80,squared,,10
p76,,,op9,op1,2,sqrt,,55
p77,51.694,BATCH_PIPELINE,op1,,1,const,,55
p77,,,op2,op1,15,linear3,,37.5
p77,,,op3,op2,40,linear7,,20
p77,,,op4,op3,5,linear3,,45
p77,,,op5,op4,1,const,,55
p77,,,op6,op5,15,linear3,,37.5
p77,,,op7,op6,2,sqrt,,55
p77,,,op8,op7,5,linear3,,45
p78,51.694,BATCH_PIPELINE,op1,,1,const,,55
p78,,,op2,op1,20,linear7,,30
p78,,,op3,op2,5,linear3,,45
p78,,,op4,op3,1,const,,55
p79,51.694,BATCH_PIPELINE,op1,,1,const,,55
p79,,,op2,op1,1,const,,55
p79,,,op3,op2,20,linear7,,30
p79,,,op4,op3,15,linear3,,37.5
p79,,,op5,op4,80,squared,,10
p79,,,op6,op5,20,linear7,,30
p79,,,op7,op6,15,linear3,,37.5
p79,,,op8,op7,5,linear3,,45
p80,51.694,BATCH_PIPELINE,op1,,1,const,,55
p80,,,op2,op1,5,linear3,,45
p80,,,op3,op1,5,linear3,,45
p80,,,op4,op1,5,linear3,,45
p80,,,op5,op1,20,linear7,,30
p80,,,op6,op1,80,squared,,10
p80,,,op7,op1,5,linear3,,45
p80,,,op8,op1,5,linear3,,45
p80,,,op9,op1,15,linear3,,37.5
p81,60.142,QUERY,op1,,15,linear3,,35
p82,60.142,BATCH_PIPELINE,op1,,1,const,,55
p82,,,op2,op1,1,const,,55
p82,,,op3,op2,2,sqrt,,55
p82,,,op4,op3,2,sqrt,,55
p82,,,op5,op4,5,linear3,,45
p82,,,op6,op5,40,linear7,,20
p83,60.142,INTERACTIVE,op1,,1,const,,55
p83,,,op2,op1,40,linear7,,20
p83,,,op3,op2,2,sqrt,,55
p83,,,op4,op3,2,sqrt,,55
p83,,,op5,op4,20,linear7,,30
p84,60.142,BATCH_PIPELINE,op1,,1,const,,55
p84,,,op2,op1,20,linear7,,30
p84,,,op3,op2,2,sqrt,,55
p84,,,op4,op3,15,linear3,,37.5
p84,,,op5,op4,5,linear3,,45
p84,,,op6,op5,1,const,,55
p84,,,op7,op6,1,const,,55
p84,,,op8,op7,20,linear7,,30
p84,,,op9,op8,5,linear3,,45
p85,60.142,BATCH_PIPELINE,op1,,1,const,,55
p85,,,op2,op1,1,const,,55
p85,,,op3,op2,1,const,,55
p85,,,op4,op3,2,sqrt,,55
p85,,,op5,op4,80,squared,,10
p85,,,op6,op5,15,linear3,,37.5
p85,,,op7,op6,20,linear7,,30
p86,60.142,QUERY,op1,,15,linear3,,35
p87,60.142,BATCH_PIPELINE,op1,,1,const,,55
p87,,,op2,op1,20,linear7,,30
p87,,,op3,op2,5,linear3,,45
p87,,,op4,op3,15,linear3,,37.5
p87,,,op5,op4,15,linear3,,37.5
p87,,,op6,op5,20,linear7,,30
p87,,,op7,op6,20,linear7,,30
p87,,,op8,op7,1,const,,55
p88,60.142,BATCH_PIPELINE,op1,,1,const,,55
p88,,,op2,op1,2,sqrt,,55
p88,,,op3,op2,1,const,,55
p88,,,op4,op3,15,linear3,,37.5
p88,,,op5,op4,40,linear7,,20
p88,,,op6,op5,80,squared,,10
p88,,,op7,op6,20,linear7,,30
p88,,,op8,op7,5,linear3,,45
p88,,,op9,op8,2,sqrt,,55
p88,,,op10,op9,15,linear3,,37.5
p89,60.142,BATCH_PIPELINE,op1,,1,const,,55
p89,,,op2,op1,80,squared,,10
p89,,,op3,op2,40,linear7,,20
p89,,,op4,op3,2,sqrt,,55
p89,,,op5,op4,20,linear7,,30
p90,60.142,BATCH_PIPELINE,op1,,1,const,,55
p90,,,op2,op1,20,linear7,,30
p90,,,op3,op2,20,linear7,,30
p90,,,op4,op3,20,linear7,,30
p90,,,op5,op4,15,linear3,,37.5
p90,,,op6,op5,1,const,,55
p90,,,op7,op6,15,linear3,,37.5
p90,,,op8,op7,5,linear3,,45
p91,66.263,BATCH_PIPELINE,op1,,1,const,,55
p91,,,op2,op1,15,linear3,,37.5
p91,,,op3,op2,40,linear7,,20
p91,,,op4,op3,15,linear3,,37.5
p91,,,op5,op4,15,linear3,,37.5
p91,,,op6,op5,2,sqrt,,55
p91,,,op7,op6,15,linear3,,37.5
p91,,,op8,op7,15,linear3,,37.5
p91,,,op9,op8,1,const,,55
p91,,,op10,op9,15,linear3,,37.5
p91,,,op11,op10,15,linear3,,37.5
p92,66.263,BATCH_PIPELINE,op1,,1,const,,55
p92,,,op2,op1,15,linear3,,37.5
p92,,,op3,op2,15,linear3,,37.5
p92,,,op4,op3,5,linear3,,45
p92,,,op5,op4,2,sqrt,,55
p92,,,op6,op5,5,linear3,,45
p92,,,op7,op6,2,sqrt,,55
p92,,,op8,op7,1,const,,55
p92,,,op9,op8,20,linear7,,30
p93,66.263,BATCH_PIPELINE,op1,,1,const,,55
p93,,,op2,op1,40,linear7,,20
p93,,,op3,op2,40,linear7,,20
p93,,,op4,op3,40,linear7,,20
p94,66.263,BATCH_PIPELINE,op1,,1,const,,55
p94,,,op2,op1,15,linear3,,37.5
p94,,,op3,op2,15,linear3,,37.5
p94,,,op4,op3,40,linear7,,20
p94,,,op5,op4,40,linear7,,20
p94,,,op6,op5,5,linear3,,45
p95,66.263,BATCH_PIPELINE,op1,,1,const,,55
p95,,,op2,op1,5,linear3,,45
p95,,,op3,op2,5,linear3,,45
