pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p7,,,op2,,80,squared,,10
p7,,,op3,,2,sqrt,,55
p7,,,op4,,40,linear7,,20
p7,,,op5,,1,const,,55
p7,,,op6,op1;op2;op3;op4;op5,5,linear3,,45
p8,0.0,BATCH_PIPELINE,op1,,1,const,,55
p8,,,op2,op1,20,linear7,,30
p8,,,op3,op1,5,linear3,,45
p8,,,op4,op1,5,linear3,,45
p8,,,op5,op1,20,linear7,,30
p8,,,op6,op1,5,linear3,,45
p8,,,op7,op1,1,const,,55
p8,,,op8,op1,1,const,,55
p8,,,op9,op1,2,sqrt,,55
p9,0.0,INTERACTIVE,op1,,1,const,,55
p9,,,op2,op1,5,linear3,,45
p9,,,op3,op1,15,linear3,,37.5
p9,,,op4,op1,20,linear7,,30
p9,,,op5,op1,5,linear3,,45
p9,,,op6,op1,20,linear7,,30
p9,,,op7,op1,5,linear3,,45
p9,,,op8,op1,5,linear3,,45
p10,0.0,QUERY,op1,,15,linear3,,35
p11,6.3100000000000005,BATCH_PIPELINE,op1,,1,const,,55
p11,,,op2,op1,20,linear7,,30
p11,,,op3,op1,20,linear7,,30
p11,,,op4,op1,20,linear7,,30
p11,,,op5,op1,15,linear3,,37.5
p11,,,op6,op1,5,linear3,,45
p11,,,op7,op1,15,linear3,,37.5
p12,6.3100000000000005,INTERACTIVE,op1,,1,const,,55
p12,,,op2,,2,sqrt,,55
p12,,,op3,,20,linear7,,30
p12,,,op4,,2,sqrt,,55
p12,,,op5,op1;op2;op3;op4,5,linear3,,45
p13,6.3100000000000005,BATCH_PIPELINE,op1,,1,const,,55
p13,,,op2,op1,2,sqrt,,55
p13,,,op3,op1,5,linear3,,45
p13,,,op4,op1,2,sqrt,,55
p13,,,op5,op1,5,linear3,,45
p13,,,op6,op1,20,linear7,,30
p13,,,op7,op1,1,const,,55
p14,6.3100000000000005,INTERACTIVE,op1,,1,const,,55
p14,,,op2,,1,const,,55
p14,,,op3,,15,linear3,,37.5
p14,,,op4,,5,linear3,,45
p14,,,op5,,20,linear7,,30
p14,,,op6,,15,linear3,,37.5
p14,,,op7,,80,squared,,10
p14,,,op8,op1;op2;op3;op4;op5;op6;op7,15,linear3,,37.5
p15,6.3100000000000005,QUERY,op1,,15,linear3,,35
p16,6.3100000000000005,BATCH_PIPELINE,op1,,1,const,,55
p16,,,op2,,20,linear7,,30
p16,,,op3,,15,linear3,,37.5
p16,,,op4,,80,squared,,10
p16,,,op5,,1,const,,55
p16,,,op6,,2,sqrt,,55
p16,,,op7,,2,sqrt,,55
p16,,,op8,op1;op2;op3;op4;op5;op6;op7,5,linear3,,45
p17,6.3100000000000005,INTERACTIVE,op1,,1,const,,55
p17,,,op2,,1,const,,55
p17,,,op3,,2,sqrt,,55
p17,,,op4,,20,linear7,,30
p17,,,op5,,40,linear7,,20
p17,,,op6,,80,squared,,10
p17,,,op7,,80,squared,,10
p17,,,op8,,20,linear7,,30
p17,,,op9,op1;op2;op3;op4;op5;op6;op7;op8,2,sqrt,,55
p18,6.3100000000000005,BATCH_PIPELINE,op1,,1,const,,55
p18,,,op2,,5,linear3,,45
p18,,,op3,,2,sqrt,,55
p18,,,op4,,5,linear3,,45
p18,,,op5,,40,linear7,,20
p18,,,op6,,15,linear3,,37.5
p18,,,op7,,5,linear3,,45
p18,,,op8,op1;op2;op3;op4;op5;op6;op7,2,sqrt,,55
p19,6.3100000000000005,INTERACTIVE,op1,,1,const,,55
p19,,,op2,,20,linear7,,30
p19,,,op3,,80,squared,,10
p19,,,op4,,15,linear3,,37.5
p19,,,op5,,40,linear7,,20
p19,,,op6,,5,linear3,,45
p19,,,op7,op1;op2;op3;op4;op5;op6,2,sqrt,,55
p20,6.3100000000000005,QUERY,op1,,15,linear3,,35
p21,13.679,INTERACTIVE,op1,,1,const,,55
p21,,,op2,op1,2,sqrt,,55
p21,,,op3,op1,40,linear7,,20
p21,,,op4,op1,20,linear7,,30
p21,,,op5,op1,15,linear3,,37.5
p21,,,op6,op1,15,linear3,,37.5
p22,13.679,BATCH_PIPELINE,op1,,1,const,,55
p22,,,op2,,1,const,,55
p22,,,op3,,1,const,,55
p22,,,op4,,15,linear3,,37.5
p22,,,op5,,80,squared,,10
p22,,,op6,,15,linear3,,37.5
p22,,,op7,,5,linear3,,45
p22,,,op8,op1;op2;op3;op4;op5;op6;op7,15,linear3,,37.5
p23,13.679,INTERACTIVE,op1,,1,const,,55
p23,,,op2,op1,40,linear7,,20
p23,,,op3,op1,20,linear7,,30
p23,,,op4,op1,80,squared,,10
p23,,,op5,op1,15,linear3,,37.5
p23,,,op6,op1,2,sqrt,,55
p23,,,op7,op1,1,const,,55
p23,,,op8,op1,80,squared,,10
p24,13.679,BATCH_PIPELINE,op1,,1,const,,55
p24,,,op2,,80,squared,,10
p24,,,op3,,1,const,,55
p24,,,op4,,2,sqrt,,55
p24,,,op5,,20,linear7,,30
p24,,,op6,,5,linear3,,45
p24,,,op7,op1;op2;op3;op4;op5;op6,15,linear3,,37.5
p25,13.679,INTERACTIVE,op1,,1,const,,55
p25,,,op2,,15,linear3,,37.5
p25,,,op3,,20,linear7,,30
p25,,,op4,,1,const,,55
p25,,,op5,,15,linear3,,37.5
p25,,,op6,,2,sqrt,,55
p25,,,op7,,2,sqrt,,55
p25,,,op8,op1;op2;op3;op4;op5;op6;op7,2,sqrt,,55
p26,13.679,BATCH_PIPELINE,op1,,1,const,,55
p26,,,op2,op1,15,linear3,,37.5
p26,,,op3,op1,5,linear3,,45
p26,,,op4,op1,5,linear3,,45
p26,,,op5,op1,40,linear7,,20
p26,,,op6,op1,20,linear7,,30
p26,,,op7,op1,40,linear7,,20
p26,,,op8,op1,5,linear3,,45
p26,,,op9,op1,2,sqrt,,55
p27,13.679,QUERY,op1,,15,linear3,,35
p28,13.679,BATCH_PIPELINE,op1,,1,const,,55
p28,,,op2,,15,linear3,,37.5
p28,,,op3,,15,linear3,,37.5
p28,,,op4,,80,squared,,10
p28,,,op5,,80,squared,,10
p28,,,op6,,2,sqrt,,55
p28,,,op7,,5,linear3,,45
p28,,,op8,op1;op2;op3;op4;op5;op6;op7,1,const,,55
p29,13.679,BATCH_PIPELINE,op1,,1,const,,55
p29,,,op2,,2,sqrt,,55
p29,,,op3,,2,sqrt,,55
p29,,,op4,,1,const,,55
p29,,,op5,,5,linear3,,45
p29,,,op6,,2,sqrt,,55
p29,,,op7,,5,linear3,,45
p29,,,op8,op1;op2;op3;op4;op5;op6;op7,2,sqrt,,55
p30,13.679,BATCH_PIPELINE,op1,,1,const,,55
p30,,,op2,,80,squared,,10
p30,,,op3,,1,const,,55
p30,,,op4,op1;op2;op3,2,sqrt,,55
p31,26.813,INTERACTIVE,op1,,1,const,,55
p31,,,op2,op1,20,linear7,,30
p31,,,op3,op1,80,squared,,10
p31,,,op4,op1,2,sqrt,,55
p31,,,op5,op1,15,linear3,,37.5
p32,26.813,BATCH_PIPELINE,op1,,1,const,,55
p32,,,op2,,5,linear3,,45
p32,,,op3,,1,const,,55
p32,,,op4,,5,linear3,,45
p32,,,op5,,5,linear3,,45
p32,,,op6,,15,linear3,,37.5
p32,,,op7,,5,linear3,,45
p32,,,op8,op1;op2;op3;op4;op5;op6;op7,20,linear7,,30
p33,26.813,BATCH_PIPELINE,op1,,1,const,,55
p33,,,op2,,15,linear3,,37.5
p33,,,op3,,15,linear3,,37.5
p33,,,op4,,2,sqrt,,55
p33,,,op5,,15,linear3,,37.5
p33,,,op6,,15,linear3,,37.5
p33,,,op7,,80,squared,,10
p33,,,op8,op1;op2;op3;op4;op5;op6;op7,80,squared,,10
p34,26.813,BATCH_PIPELINE,op1,,1,const,,55
p34,,,op2,,15,linear3,,37.5
p34,,,op3,,1,const,,55
p34,,,op4,,40,linear7,,20
p34,,,op5,,15,linear3,,37.5
p34,,,op6,op1;op2;op3;op4;op5,20,linear7,,30
p35,26.813,QUERY,op1,,15,linear3,,35
p36,26.813,BATCH_PIPELINE,op1,,1,const,,55
p36,,,op2,op1,5,linear3,,45
p36,,,op3,op1,15,linear3,,37.5
p36,,,op4,op1,15,linear3,,37.5
p36,,,op5,op1,5,linear3,,45
p36,,,op6,op1,5,linear3,,45
p36,,,op7,op1,5,linear3,,45
p36,,,op8,op1,15,linear3,,37.5
p37,26.813,BATCH_PIPELINE,op1,,1,const,,55
p37,,,op2,,15,linear3,,37.5
p37,,,op3,op1;op2,15,linear3,,37.5
p38,26.813,INTERACTIVE,op1,,1,const,,55
p38,,,op2,,80,squared,,10
p38,,,op3,,1,const,,55
p38,,,op4,op1;op2;op3,40,linear7,,20
p39,26.813,INTERACTIVE,op1,,1,const,,55
p39,,,op2,op1,5,linear3,,45
p39,,,op3,op1,80,squared,,10
p39,,,op4,op1,20,linear7,,30
p39,,,op5,op1,80,squared,,10
p39,,,op6,op1,40,linear7,,20
p39,,,op7,op1,20,linear7,,30
p40,26.813,BATCH_PIPELINE,op1,,1,const,,55
p40,,,op2,op1,5,linear3,,45
p40,,,op3,op1,15,linear3,,37.5
p40,,,op4,op1,2,sqrt,,55
p40,,,op5,op1,40,linear7,,20
p40,,,op6,op1,1,const,,55
p40,,,op7,op1,20,linear7,,30
p40,,,op8,op1,5,linear3,,45
p41,38.449,QUERY,op1,,15,linear3,,35
p42,38.449,BATCH_PIPELINE,op1,,1,const,,55
p42,,,op2,op1,15,linear3,,37.5
p42,,,op3,op1,1,const,,55
p42,,,op4,op1,5,linear3,,45
p42,,,op5,op1,80,squared,,10
p42,,,op6,op1,20,linear7,,30
p42,,,op7,op1,2,sqrt,,55
p42,,,op8,op1,2,sqrt,,55
p42,,,op9,op1,15,linear3,,37.5
p43,38.449,BATCH_PIPELINE,op1,,1,const,,55
p43,,,op2,op1,2,sqrt,,55
p43,,,op3,op1,40,linear7,,20
p43,,,op4,op1,20,linear7,,30
p43,,,op5,op1,1,const,,55
p43,,,op6,op1,15,linear3,,37.5
p44,38.449,BATCH_PIPELINE,op1,,1,const,,55
p44,,,op2,,1,const,,55
p44,,,op3,,5,linear3,,45
p44,,,op4,,20,linear7,,30
p44,,,op5,,1,const,,55
p44,,,op6,,80,squared,,10
p44,,,op7,,15,linear3,,37.5
p44,,,op8,op1;op2;op3;op4;op5;op6;op7,20,linear7,,30
p45,38.449,BATCH_PIPELINE,op1,,1,const,,55
p45,,,op2,,15,linear3,,37.5
p45,,,op3,,15,linear3,,37.5
p45,,,op4,,15,linear3,,37.5
p45,,,op5,,2,sqrt,,55
p45,,,op6,,5,linear3,,45
p45,,,op7,,5,linear3,,45
p45,,,op8,,15,linear3,,37.5
p45,,,op9,op1;op2;op3;op4;op5;op6;op7;op8,40,linear7,,20
p46,38.449,BATCH_PIPELINE,op1,,1,const,,55
p46,,,op2,op1,2,sqrt,,55
p46,,,op3,op1,2,sqrt,,55
p46,,,op4,op1,15,linear3,,37.5
p46,,,op5,op1,20,linear7,,30
p46,,,op6,op1,15,linear3,,37.5
p46,,,op7,op1,40,linear7,,20
p47,38.449,BATCH_PIPELINE,op1,,1,const,,55
p47,,,op2,,80,squared,,10
p47,,,op3,,5,linear3,,45
p47,,,op4,,1,const,,55
p47,,,op5,,80,squared,,10
p47,,,op6,,5,linear3,,45
p47,,,op7,,15,linear3,,37.5
p47,,,op8,,40,linear7,,20
p47,,,op9,op1;op2;op3;op4;op5;op6;op7;op8,1,const,,55
p48,38.449,INTERACTIVE,op1,,1,const,,55
p48,,,op2,,20,linear7,,30
p48,,,op3,,20,linear7,,30
p48,,,op4,op1;op2;op3,20,linear7,,30
p49,38.449,INTERACTIVE,op1,,1,const,,55
p49,,,op2,op1,5,linear3,,45
p49,,,op3,op1,20,linear7,,30
p50,38.449,INTERACTIVE,op1,,1,const,,55
p50,,,op2,,20,linear7,,30
p50,,,op3,,20,linear7,,30
p50,,,op4,,5,linear3,,45
p50,,,op5,,15,linear3,,37.5
p50,,,op6,,15,linear3,,37.5
p50,,,op7,,40,linear7,,20
p50,,,op8,op1;op2;op3;op4;op5;op6;op7,5,linear3,,45
p51,48.622,QUERY,op1,,15,linear3,,35
p52,48.622,QUERY,op1,,15,linear3,,35
p53,48.622,QUERY,op1,,15,linear3,,35
p54,48.622,BATCH_PIPELINE,op1,,1,const,,55
p54,,,op2,,1,const,,55
p54,,,op3,,2,sqrt,,55
p54,,,op4,,20,linear7,,30
p54,,,op5,op1;op2;op3;op4,5,linear3,,45
p55,48.622,BATCH_PIPELINE,op1,,1,const,,55
p55,,,op2,op1,15,linear3,,37.5
p55,,,op3,op1,40,linear7,,20
p55,,,op4,op1,15,linear3,,37.5
p55,,,op5,op1,2,sqrt,,55
p55,,,op6,op1,5,linear3,,45
p55,,,op7,op1,1,const,,55
p55,,,op8,op1,2,sqrt,,55
p55,,,op9,op1,5,linear3,,45
p55,,,op10,op1,20,linear7,,30
p56,48.622,BATCH_PIPELINE,op1,,1,const,,55
p56,,,op2,,2,sqrt,,55
p56,,,op3,,20,linear7,,30
p56,,,op4,,5,linear3,,45
p56,,,op5,op1;op2;op3;op4,1,const,,55
p57,48.622,INTERACTIVE,op1,,1,const,,55
p57,,,op2,,2,sqrt,,55
p57,,,op3,,5,linear3,,45
p57,,,op4,,20,linear7,,30
p57,,,op5,,15,linear3,,37.5
p57,,,op6,op1;op2;op3;op4;op5,20,linear7,,30
p58,48.622,INTERACTIVE,op1,,1,const,,55
p58,,,op2,,1,const,,55
p58,,,op3,,40,linear7,,20
p58,,,op4,,5,linear3,,45
p58,,,op5,,40,linear7,,20
p58,,,op6,,20,linear7,,30
p58,,,op7,,15,linear3,,37.5
p58,,,op8,,20,linear7,,30
p58,,,op9,,80,squared,,10
p58,,,op10,op1;op2;op3;op4;op5;op6;op7;op8;op9,80,squared,,10
p59,48.622,INTERACTIVE,op1,,1,const,,55
p59,,,op2,,2,sqrt,,55
p59,,,op3,,20,linear7,,30
p59,,,op4,,15,linear3,,37.5
p59,,,op5,,20,linear7,,30
p59,,,op6,,2,sqrt,,55
p59,,,op7,,1,const,,55
p59,,,op8,op1;op2;op3;op4;op5;op6;op7,1,const,,55
p60,48.622,INTERACTIVE,op1,,1,const,,55
p60,,,op2,,80,squared,,10
p60,,,op3,,40,linear7,,20
p60,,,op4,,2,sqrt,,55
p60,,,op5,,20,linear7,,30
p60,,,op6,,5,linear3,,45
p60,,,op7,op1;op2;op3;op4;op5;op6,15,linear3,,37.5
p61,58.039,INTERACTIVE,op1,,1,const,,55
p61,,,op2,op1,2,sqrt,,55
p61,,,op3,op1,15,linear3,,37.5
p61,,,op4,op1,80,squared,,10
p61,,,op5,op1,20,linear7,,30
p61,,,op6,op1,80,squared,,10
p61,,,op7,op1,15,linear3,,37.5
p62,58.039,BATCH_PIPELINE,op1,,1,const,,55
p62,,,op2,op1,2,sqrt,,55
p62,,,op3,op1,20,linear7,,30
p62,,,op4,op1,2,sqrt,,55
p62,,,op5,op1,20,linear7,,30
p62,,,op6,op1,40,linear7,,20
p62,,,op7,op1,15,linear3,,37.5
p63,58.039,INTERACTIVE,op1,,1,const,,55
p63,,,op2,,40,linear7,,20
p63,,,op3,,1,const,,55
p63,,,op4,,5,linear3,,45
p63,,,op5,,1,const,,55
p63,,,op6,,1,const,,55
p63,,,op7,,80,squared,,10
p63,,,op8,op1;op2;op3;op4;op5;op6;op7,40,linear7,,20
p64,58.039,BATCH_PIPELINE,op1,,1,const,,55
p64,,,op2,,5,linear3,,45
p64,,,op3,,80,squared,,10
p64,,,op4,op1;op2;op3,20,linear7,,30
p65,58.039,INTERACTIVE,op1,,1,const,,55
p65,,,op2,op1,15,linear3,,37.5
p65,,,op3,op1,15,linear3,,37.5
p65,,,op4,op1,15,linear3,,37.5
p65,,,op5,op1,40,linear7,,20
p65,,,op6,op1,20,linear7,,30
p65,,,op7,op1,20,linear7,,30
p65,,,op8,op1,5,linear3,,45
p66,58.039,BATCH_PIPELINE,op1,,1,const,,55
p66,,,op2,op1,2,sqrt,,55
p66,,,op3,op1,40,linear7,,20
p66,,,op4,op1,5,linear3,,45
p66,,,op5,op1,80,squared,,10
p66,,,op6,op1,5,linear3,,45
p66,,,op7,op1,80,squared,,10
p66,,,op8,op1,15,linear3,,37.5
p66,,,op9,op1,15,linear3,,37.5
p66,,,op10,op1,80,squared,,10
p66,,,op11,op1,5,linear3,,45
p67,58.039,INTERACTIVE,op1,,1,const,,55
p67,,,op2,,1,const,,55
p67,,,op3,,20,linear7,,30
p67,,,op4,,5,linear3,,45
p67,,,op5,,40,linear7,,20
p67,,,op6,,1,const,,55
p67,,,op7,op1;op2;op3;op4;op5;op6,5,linear3,,45
p68,58.039,INTERACTIVE,op1,,1,const,,55
p68,,,op2,op1,15,linear3,,37.5
p68,,,op3,op1,15,linear3,,37.5
p68,,,op4,op1,15,linear3,,37.5
p68,,,op5,op1,20,linear7,,30
p68,,,op6,op1,2,sqrt,,55
p69,58.039,BATCH_PIPELINE,op1,,1,const,,55
p69,,,op2,op1,20,linear7,,30
p69,,,op3,op1,15,linear3,,37.5
p69,,,op4,op1,80,squared,,10
p69,,,op5,op1,15,linear3,,37.5
p69,,,op6,op1,5,linear3,,45
p69,,,op7,op1,2,sqrt,,55
p69,,,op8,op1,2,sqrt,,55
p69,,,op9,op1,1,const,,55
p70,58.039,BATCH_PIPELINE,op1,,1,const,,55
p70,,,op2,,15,linear3,,37.5
p70,,,op3,,15,linear3,,37.5
p70,,,op4,,15,linear3,,37.5
p70,,,op5,,2,sqrt,,55
p70,,,op6,op1;op2;op3;op4;op5,40,linear7,,20
p71,68.703,QUERY,op1,,15,linear3,,35
p72,68.703,BATCH_PIPELINE,op1,,1,const,,55
p72,,,op2,,1,const,,55
p72,,,op3,,15,linear3,,37.5
p72,,,op4,,15,linear3,,37.5
p72,,,op5,,2,sqrt,,55
p72,,,op6,,15,linear3,,37.5
p72,,,op7,,1,const,,55
p72,,,op8,,40,linear7,,20
p72,,,op9,op1;op2;op3;op4;op5;op6;op7;op8,40,linear7,,20
p73,68.703,BATCH_PIPELINE,op1,,1,const,,55
p73,,,op2,op1,1,const,,55
p73,,,op3,op1,5,linear3,,45
p73,,,op4,op1,2,sqrt,,55
p73,,,op5,op1,20,linear7,,30
p73,,,op6,op1,80,squared,,10
p73,,,op7,op1,1,const,,55
p73,,,op8,op1,2,sqrt,,55
p74,68.703,BATCH_PIPELINE,op1,,1,const,,55
p74,,,op2,op1,15,linear3,,37.5
p74,,,op3,op1,80,squared,,10
p74,,,op4,op1,1,const,,55
p74,,,op5,op1,1,const,,55
p74,,,op6,op1,5,linear3,,45
p74,,,op7,op1,5,linear3,,45
p74,,,op8,op1,20,linear7,,30
p74,,,op9,op1,15,linear3,,37.5
p74,,,op10,op1,1,const,,55
p74,,,op11,op1,20,linear7,,30
p75,68.703,BATCH_PIPELINE,op1,,1,const,,55
p75,,,op2,op1,2,sqrt,,55
p75,,,op3,op1,20,linear7,,30
p75,,,op4,op1,20,linear7,,30
p75,,,op5,op1,20,linear7,,30
p75,,,op6,op1,1,const,,55
p75,,,op7,op1,20,linear7,,30
p75,,,op8,op1,2,sqrt,,55
p75,,,op9,op1,15,linear3,,37.5
p75,,,op10,op1,1,const,,55
p76,68.703,BATCH_PIPELINE,op1,,1,const,,55
p76,,,op2,op1,20,linear7,,30
p76,,,op3,op1,15,linear3,,37.5
p76,,,op4,op1,2,sqrt,,55
p76,,,op5,op1,80,squared,,10
p76,,,op6,op1,5,linear3,,45
p77,68.703,QUERY,op1,,15,linear3,,35
p78,68.703,BATCH_PIPELINE,op1,,1,const,,55
p78,,,op2,,5,linear3,,45
p78,,,op3,,5,linear3,,45
p78,,,op4,,40,linear7,,20
p78,,,op5,,2,sqrt,,55
p78,,,op6,op1;op2;op3;op4;op5,1,const,,55
p79,68.703,INTERACTIVE,op1,,1,const,,55
p79,,,op2,,1,const,,55
p79,,,op3,,5,linear3,,45
p79,,,op4,,15,linear3,,37.5
p79,,,op5,,15,linear3,,37.5
p79,,,op6,,2,sqrt,,55
p79,,,op7,,20,linear7,,30
p79,,,op8,,20,linear7,,30
p79,,,op9,,1,const,,55
p79,,,op10,,20,linear7,,30
p79,,,op11,,80,squared,,10
p79,,,op12,,15,linear3,,37.5
p79,,,op13,op1;op2;op3;op4;op5;op6;op7;op8;op9;op10;op11;op12,5,linear3,,45
p80,68.703,INTERACTIVE,op1,,1,const,,55
p80,,,op2,op1,2,sqrt,,55
p80,,,op3,op1,1,const,,55
p80,,,op4,op1,15,linear3,,37.5
p80,,,op5,op1,5,linear3,,45
p80,,,op6,op1,80,squared,,10
p80,,,op7,op1,15,linear3,,37.5
p80,,,op8,op1,80,squared,,10
p80,,,op9,op1,2,sqrt,,55
p81,79.025,QUERY,op1,,15,linear3,,35
p82,79.025,BATCH_PIPELINE,op1,,1,const,,55
p82,,,op2,,5,linear3,,45
p82,,,op3,,1,const,,55
p82,,,op4,,15,linear3,,37.5
p82,,,op5,,2,sqrt,,55
p82,,,op6,,5,linear3,,45
p82,,,op7,,15,linear3,,37.5
p82,,,op8,op1;op2;op3;op4;op5;op6;op7,1,const,,55
p83,79.025,INTERACTIVE,op1,,1,const,,55
p83,,,op2,op1,1,const,,55
p83,,,op3,op1,40,linear7,,20
p83,,,op4,op1,20,linear7,,30
p83,,,op5,op1,5,linear3,,45
p83,,,op6,op1,1,const,,55
p83,,,op7,op1,40,linear7,,20
p83,,,op8,op1,20,linear7,,30
p84,79.025,BATCH_PIPELINE,op1,,1,const,,55
p84,,,op2,op1,15,linear3,,37.5
p84,,,op3,op1,5,linear3,,45
p84,,,op4,op1,20,linear7,,30
p84,,,op5,op1,20,linear7,,30
p84,,,op6,op1,40,linear7,,20
p84,,,op7,op1,5,linear3,,45
p84,,,op8,op1,5,linear3,,45
p85,79.025,INTERACTIVE,op1,,1,const,,55
p85,,,op2,,5,linear3,,45
p85,,,op3,,5,linear3,,45
p85,,,op4,,20,linear7,,30
p85,,,op5,,15,linear3,,37.5
p85,,,op6,,40,linear7,,20
p85,,,op7,,1,const,,55
p85,,,op8,,2,sqrt,,55
p85,,,op9,op1;op2;op3;op4;op5;op6;op7;op8,5,linear3,,45
p86,79.025,INTERACTIVE,op1,,1,const,,55
p86,,,op2,,15,linear3,,37.5
p86,,,op3,,40,linear7,,20
p86,,,op4,,15,linear3,,37.5
p86,,,op5,,2,sqrt,,55
p86,,,op6,op1;op2;op3;op4;op5,15,linear3,,37.5
p87,79.025,QUERY,op1,,15,linear3,,35
p88,79.025,BATCH_PIPELINE,op1,,1,const,,55
p88,,,op2,,5,linear3,,45
p88,,,op3,,20,linear7,,30
p88,,,op4,,15,linear3,,37.5
p88,,,op5,,20,linear7,,30
p88,,,op6,op1;op2;op3;op4;op5,2,sqrt,,55
p89,79.025,QUERY,op1,,15,linear3,,35
p90,79.025,BATCH_PIPELINE,op1,,1,const,,55
p90,,,op2,,20,linear7,,30
p90,,,op3,,5,linear3,,45
p90,,,op4,,2,sqrt,,55
p90,,,op5,op1;op2;op3;op4,15,linear3,,37.5
p91,90.56400000000001,INTERACTIVE,op1,,1,const,,55
p91,,,op2,op1,80,squared,,10
p91,,,op3,op1,20,linear7,,30
p91,,,op4,op1,40,linear7,,20
p91,,,op5,op1,2,sqrt,,55
p92,90.56400000000001,BATCH_PIPELINE,op1,,1,const,,55
p92,,,op2,,20,linear7,,30
p92,,,op3,,5,linear3,,45
p92,,,op4,,15,linear3,,37.5
p92,,,op5,,15,linear3,,37.5
p92,,,op6,,20,linear7,,30
p92,,,op7,,20,linear7,,30
p92,,,op8,op1;op2;op3;op4;op5;op6;op7,1,const,,55
p93,90.56400000000001,BATCH_PIPELINE,op1,,1,const,,55
p93,,,op2,op1,2,sqrt,,55
p93,,,op3,op1,1,const,,55
p93,,,op4,op1,15,linear3,,37.5
p93,,,op5,op1,40,linear7,,20
p93,,,op6,op1,80,squared,,10
p93,,,op7,op1,20,linear7,,30
p93,,,op8,op1,5,linear3,,45
p93,,,op9,op1,2,sqrt,,55
p93,,,op10,op1,15,linear3,,37.5
p94,90.56400000000001,BATCH_PIPELINE,op1,,1,const,,55
p94,,,op2,op1,80,squared,,10
p94,,,op3,op1,40,linear7,,20
p94,,,op4,op1,2,sqrt,,55
p94,,,op5,op1,20,linear7,,30
p95,90.56400000000001,BATCH_PIPELINE,op1,,1,const,,55
p95,,,op2,,20,linear7,,30
p95,,,op3,,20,linear7,,30
p95,,,op4,,20,linear7,,30
p95,,,op5,,15,linear3,,37.5
p95,,,op6,,1,const,,55
p95,,,op7,,15,linear3,,37.5
p95,,,op8,op1;op2;op3;op4;op5;op6;op7,5,linear3,,45
p96,90.56400000000001,BATCH_PIPELINE,op1,,1,const,,55
p96,,,op2,op1,40,linear7,,20
p96,,,op3,op1,15,linear3,,37.5
p96,,,op4,op1,40,linear7,,20
p96,,,op5,op1,15,linear3,,37.5
p96,,,op6,op1,15,linear3,,37.5
p96,,,op7,op1,2,sqrt,,55
p96,,,op8,op1,15,linear3,,37.5
p96,,,op9,op1,15,linear3,,37.5
p96,,,op10,op1,1,const,,55
p96,,,op11,op1,15,linear3,,37.5
p97,90.56400000000001,QUERY,op1,,15,linear3,,35
p98,90.56400000000001,BATCH_PIPELINE,op1,,1,const,,55
p98,,,op2,,15,linear3,,37.5
p98,,,op3,,15,linear3,,37.5
p98,,,op4,,5,linear3,,45
p98,,,op5,,2,sqrt,,55
p98,,,op6,,5,linear3,,45
p98,,,op7,,2,sqrt,,55
p98,,,op8,,1,const,,55
p98,,,op9,op1;op2;op3;op4;op5;op6;op7;op8,20,linear7,,30
p99,90.56400000000001,BATCH_PIPELINE,op1,,1,const,,55
p99,,,op2,,40,linear7,,20
p99,,,op3,,40,linear7,,20
