pipeline_id,arrival_seconds,priority,operator_id,parents,baseline_cpu_seconds,cpu_scaling,memory_gb,storage_read_gb
p82,,,op3,op2,2,sqrt,,55
p83,61.181000000000004,BATCH_PIPELINE,op1,,1,const,,55
p83,,,op2,op1,1,const,,55
p84,61.181000000000004,BATCH_PIPELINE,op1,,1,const,,55
p84,,,op2,op1,5,linear3,,45
p85,61.181000000000004,BATCH_PIPELINE,op1,,1,const,,55
p85,,,op2,op1,5,linear3,,45
p86,61.181000000000004,BATCH_PIPELINE,op1,,1,const,,55
p86,,,op2,op1,1,const,,55
p87,61.181000000000004,INTERACTIVE,op1,,1,const,,55
p87,,,op2,op1,5,linear3,,45
p88,61.181000000000004,BATCH_PIPELINE,op1,,1,const,,55
p88,,,op2,op1,1,const,,55
p89,61.181000000000004,INTERACTIVE,op1,,1,const,,55
p90,61.181000000000004,BATCH_PIPELINE,op1,,1,const,,55
p91,71.492,BATCH_PIPELINE,op1,,1,const,,55
p91,,,op2,op1,80,squared,,10
p91,,,op3,op2,20,linear7,,30
p92,71.492,BATCH_PIPELINE,op1,,1,const,,55
p93,71.492,INTERACTIVE,op1,,1,const,,55
p93,,,op2,op1,40,linear7,,20
p94,71.492,BATCH_PIPELINE,op1,,1,const,,55
p94,,,op2,op1,20,linear7,,30
p95,71.492,BATCH_PIPELINE,op1,,1,const,,55
p95,,,op2,op1,15,linear3,,37.5
p96,71.492,BATCH_PIPELINE,op1,,1,const,,55
p97,71.492,BATCH_PIPELINE,op1,,1,const,,55
p98,71.492,INTERACTIVE,op1,,1,const,,55
p99,71.492,BATCH_PIPELINE,op1,,1,const,,55
p100,71.492,BATCH_PIPELINE,op1,,1,const,,55
p101,80.655,BATCH_PIPELINE,op1,,1,const,,55
p101,,,op2,op1,5,linear3,,45
p101,,,op3,op2,20,linear7,,30
p102,80.655,INTERACTIVE,op1,,1,const,,55
p102,,,op2,op1,40,linear7,,20
p102,,,op3,op2,5,linear3,,45
p103,80.655,BATCH_PIPELINE,op1,,1,const,,55
p103,,,op2,op1,15,linear3,,37.5
p103,,,op3,op1,15,linear3,,37.5
p104,80.655,INTERACTIVE,op1,,1,const,,55
p105,80.655,INTERACTIVE,op1,,1,const,,55
p105,,,op2,op1,15,linear3,,37.5
p106,80.655,BATCH_PIPELINE,op1,,1,const,,55
p107,80.655,BATCH_PIPELINE,op1,,1,const,,55
p107,,,op2,op1,40,linear7,,20
p108,80.655,BATCH_PIPELINE,op1,,1,const,,55
p108,,,op2,op1,80,squared,,10
p109,80.655,BATCH_PIPELINE,op1,,1,const,,55
p110,80.655,BATCH_PIPELINE,op1,,1,const,,55
p110,,,op2,op1,1,const,,55
p111,86.839,BATCH_PIPELINE,op1,,1,const,,55
p112,86.839,BATCH_PIPELINE,op1,,1,const,,55
p112,,,op2,op1,1,const,,55
p113,86.839,BATCH_PIPELINE,op1,,1,const,,55
p114,86.839,INTERACTIVE,op1,,1,const,,55
p114,,,op2,op1,20,linear7,,30
p115,86.839,QUERY,op1,,15,linear3,,35
p116,86.839,INTERACTIVE,op1,,1,const,,55
p117,86.839,INTERACTIVE,op1,,1,const,,55
p118,86.839,QUERY,op1,,15,linear3,,35
p119,86.839,QUERY,op1,,15,linear3,,35
p120,86.839,QUERY,op1,,15,linear3,,35
p121,91.355,BATCH_PIPELINE,op1,,1,const,,55
p122,91.355,QUERY,op1,,15,linear3,,35
p123,91.355,BATCH_PIPELINE,op1,,1,const,,55
p124,91.355,BATCH_PIPELINE,op1,,1,const,,55
p124,,,op2,op1,2,sqrt,,55
p124,,,op3,op2,40,linear7,,20
p125,91.355,BATCH_PIPELINE,op1,,1,const,,55
p126,91.355,BATCH_PIPELINE,op1,,1,const,,55
p127,91.355,BATCH_PIPELINE,op1,,1,const,,55
p127,,,op2,op1,15,linear3,,37.5
p127,,,op3,op2,2,sqrt,,55
p128,91.355,QUERY,op1,,15,linear3,,35
p129,91.355,BATCH_PIPELINE,op1,,1,const,,55
p130,91.355,QUERY,op1,,15,linear3,,35
p131,99.154,BATCH_PIPELINE,op1,,1,const,,55
p132,99.154,BATCH_PIPELINE,op1,,1,const,,55
p132,,,op2,op1,40,linear7,,20
p133,99.154,INTERACTIVE,op1,,1,const,,55
p134,99.154,BATCH_PIPELINE,op1,,1,const,,55
p134,,,op2,op1,5,linear3,,45
p134,,,op3,op2,15,linear3,,37.5
p135,99.154,BATCH_PIPELINE,op1,,1,const,,55
p135,,,op2,op1,15,linear3,,37.5
p135,,,op3,op2,40,linear7,,20
p136,99.154,BATCH_PIPELINE,op1,,1,const,,55
p136,,,op2,op1,15,linear3,,37.5
p137,99.154,BATCH_PIPELINE,op1,,1,const,,55
p138,99.154,INTERACTIVE,op1,,1,const,,55
p139,99.154,BATCH_PIPELINE,op1,,1,const,,55
p139,,,op2,op1,15,linear3,,37.5
p139,,,op3,op2,5,linear3,,45
p140,99.154,BATCH_PIPELINE,op1,,1,const,,55
p140,,,op2,op1,5,linear3,,45
p141,110.548,BATCH_PIPELINE,op1,,1,const,,55
p141,,,op2,op1,15,linear3,,37.5
p142,110.548,BATCH_PIPELINE,op1,,1,const,,55
p142,,,op2,op1,15,linear3,,37.5
p143,110.548,BATCH_PIPELINE,op1,,1,const,,55
p144,110.548,BATCH_PIPELINE,op1,,1,const,,55
p144,,,op2,op1,15,linear3,,37.5
p145,110.548,INTERACTIVE,op1,,1,const,,55
p145,,,op2,op1,40,linear7,,20
p146,110.548,BATCH_PIPELINE,op1,,1,const,,55
p147,110.548,BATCH_PIPELINE,op1,,1,const,,55
p147,,,op2,op1,2,sqrt,,55
p147,,,op3,op2,1,const,,55
p148,110.548,INTERACTIVE,op1,,1,const,,55
p149,110.548,BATCH_PIPELINE,op1,,1,const,,55
p150,110.548,BATCH_PIPELINE,op1,,1,const,,55
p151,119.355,INTERACTIVE,op1,,1,const,,55
p151,,,op2,op1,5,linear3,,45
p152,119.355,BATCH_PIPELINE,op1,,1,const,,55
p152,,,op2,op1,2,sqrt,,55
p152,,,op3,op2,40,linear7,,20
p153,119.355,INTERACTIVE,op1,,1,const,,55
p153,,,op2,op1,80,squared,,10
p153,,,op3,op2,15,linear3,,37.5
p154,119.355,BATCH_PIPELINE,op1,,1,const,,55
p154,,,op2,op1,2,sqrt,,55
p154,,,op3,op2,5,linear3,,45
p155,119.355,QUERY,op1,,15,linear3,,35
p156,119.355,INTERACTIVE,op1,,1,const,,55
p156,,,op2,op1,40,linear7,,20
p157,119.355,BATCH_PIPELINE,op1,,1,const,,55
p158,119.355,BATCH_PIPELINE,op1,,1,const,,55
p158,,,op2,op1,5,linear3,,45
p159,119.355,BATCH_PIPELINE,op1,,1,const,,55
p159,,,op2,op1,20,linear7,,30
p160,119.355,INTERACTIVE,op1,,1,const,,55
p160,,,op2,op1,20,linear7,,30
p161,132.934,BATCH_PIPELINE,op1,,1,const,,55
p162,132.934,BATCH_PIPELINE,op1,,1,const,,55
p163,132.934,BATCH_PIPELINE,op1,,1,const,,55
p164,132.934,BATCH_PIPELINE,op1,,1,const,,55
p164,,,op2,op1,40,linear7,,20
p165,132.934,INTERACTIVE,op1,,1,const,,55
p166,132.934,BATCH_PIPELINE,op1,,1,const,,55
p166,,,op2,op1,15,linear3,,37.5
p167,132.934,INTERACTIVE,op1,,1,const,,55
p168,132.934,BATCH_PIPELINE,op1,,1,const,,55
p168,,,op2,op1,5,linear3,,45
p168,,,op3,op2,15,linear3,,37.5
p169,132.934,BATCH_PIPELINE,op1,,1,const,,55
p170,132.934,BATCH_PIPELINE,op1,,1,const,,55
p170,,,op2,op1,1,const,,55
p171,140.05,BATCH_PIPELINE,op1,,1,const,,55
p171,,,op2,op1,15,linear3,,37.5
p171,,,op3,op1,80,squared,,10
p172,140.05,BATCH_PIPELINE,op1,,1,const,,55
p173,140.05,QUERY,op1,,15,linear3,,35
p174,140.05,BATCH_PIPELINE,op1,,1,const,,55
p175,140.05,BATCH_PIPELINE,op1,,1,const,,55
p176,140.05,BATCH_PIPELINE,op1,,1,const,,55
p176,,,op2,op1,2,sqrt,,55
p176,,,op3,op2,20,linear7,,30
p177,140.05,BATCH_PIPELINE,op1,,1,const,,55
p177,,,op2,op1,20,linear7,,30
p178,140.05,INTERACTIVE,op1,,1,const,,55
p178,,,op2,op1,20,linear7,,30
p179,140.05,BATCH_PIPELINE,op1,,1,const,,55
p180,140.05,QUERY,op1,,15,linear3,,35
p181,147.669,BATCH_PIPELINE,op1,,1,const,,55
p182,147.669,BATCH_PIPELINE,op1,,1,const,,55
p183,147.669,BATCH_PIPELINE,op1,,1,const,,55
p184,147.669,INTERACTIVE,op1,,1,const,,55
p185,147.669,BATCH_PIPELINE,op1,,1,const,,55
p186,147.669,INTERACTIVE,op1,,1,const,,55
p187,147.669,INTERACTIVE,op1,,1,const,,55
p187,,,op2,op1,1,const,,55
p188,147.669,BATCH_PIPELINE,op1,,1,const,,55
p188,,,op2,op1,5,linear3,,45
p188,,,op3,op2,5,linear3,,45
p189,147.669,BATCH_PIPELINE,op1,,1,const,,55
p190,147.669,BATCH_PIPELINE,op1,,1,const,,55
p190,,,op2,op1,80,squared,,10
p190,,,op3,op2,1,const,,55
p191,157.991,QUERY,op1,,15,linear3,,35
p192,157.991,BATCH_PIPELINE,op1,,1,const,,55
p192,,,op2,op1,5,linear3,,45
p193,157.991,BATCH_PIPELINE,op1,,1,const,,55
p194,157.991,INTERACTIVE,op1,,1,const,,55
p195,157.991,INTERACTIVE,op1,,1,const,,55
p195,,,op2,op1,1,const,,55
p196,157.991,BATCH_PIPELINE,op1,,1,const,,55
p196,,,op2,op1,1,const,,55
p197,157.991,INTERACTIVE,op1,,1,const,,55
p197,,,op2,op1,20,linear7,,30
p198,157.991,BATCH_PIPELINE,op1,,1,const,,55
p198,,,op2,op1,20,linear7,,30
p199,157.991,BATCH_PIPELINE,op1,,1,const,,55
p199,,,op2,op1,5,linear3,,45
p199,,,op3,op2,5,linear3,,45
p200,157.991,BATCH_PIPELINE,op1,,1,const,,55
p200,,,op2,op1,5,linear3,,45
p200,,,op3,op2,15,linear3,,37.5
p201,166.439,QUERY,op1,,15,linear3,,35
p202,166.439,BATCH_PIPELINE,op1,,1,const,,55
p203,166.439,INTERACTIVE,op1,,1,const,,55
p204,166.439,BATCH_PIPELINE,op1,,1,const,,55
p204,,,op2,op1,2,sqrt,,55
p204,,,op3,op2,15,linear3,,37.5
p205,166.439,QUERY,op1,,15,linear3,,35
p206,166.439,BATCH_PIPELINE,op1,,1,const,,55
p207,166.439,INTERACTIVE,op1,,1,const,,55
p207,,,op2,op1,40,linear7,,20
p208,166.439,BATCH_PIPELINE,op1,,1,const,,55
p209,166.439,BATCH_PIPELINE,op1,,1,const,,55
p210,166.439,BATCH_PIPELINE,op1,,1,const,,55
p211,177.978,INTERACTIVE,op1,,1,const,,55
p212,177.978,INTERACTIVE,op1,,1,const,,55
p212,,,op2,op1,2,sqrt,,55
p213,177.978,BATCH_PIPELINE,op1,,1,const,,55
p213,,,op2,op1,20,linear7,,30
p214,177.978,INTERACTIVE,op1,,1,const,,55
p214,,,op2,op1,40,linear7,,20
p215,177.978,QUERY,op1,,15,linear3,,35
p216,177.978,INTERACTIVE,op1,,1,const,,55
p217,177.978,BATCH_PIPELINE,op1,,1,const,,55
p218,177.978,QUERY,op1,,15,linear3,,35
p219,177.978,BATCH_PIPELINE,op1,,1,const,,55
p219,,,op2,op1,5,linear3,,45
p219,,,op3,op2,2,sqrt,,55
p220,177.978,INTERACTIVE,op1,,1,const,,55
p221,191.588,BATCH_PIPELINE,op1,,1,const,,55
p221,,,op2,,20,linear7,,30
p221,,,op3,op1;op2,20,linear7,,30
p222,191.588,BATCH_PIPELINE,op1,,1,const,,55
p222,,,op2,op1,20,linear7,,30
p222,,,op3,op2,20,linear7,,30
p223,191.588,QUERY,op1,,15,linear3,,35
p224,191.588,INTERACTIVE,op1,,1,const,,55
p224,,,op2,op1,2,sqrt,,55
p225,191.588,BATCH_PIPELINE,op1,,1,const,,55
p225,,,op2,op1,15,linear3,,37.5
p225,,,op3,op2,40,linear7,,20
p226,191.588,INTERACTIVE,op1,,1,const,,55
p226,,,op2,op1,20,linear7,,30
p227,191.588,BATCH_PIPELINE,op1,,1,const,,55
p228,191.588,QUERY,op1,,15,linear3,,35
p229,191.588,BATCH_PIPELINE,op1,,1,const,,55
p229,,,op2,op1,15,linear3,,37.5
p230,191.588,BATCH_PIPELINE,op1,,1,const,,55
p231,200.249,QUERY,op1,,15,linear3,,35
p232,200.249,BATCH_PIPELINE,op1,,1,const,,55
p232,,,op2,op1,1,const,,55
p233,200.249,QUERY,op1,,15,linear3,,35
p234,200.249,BATCH_PIPELINE,op1,,1,const,,55
p234,,,op2,op1,15,linear3,,37.5
p234,,,op3,op1,2,sqrt,,55
p235,200.249,BATCH_PIPELINE,op1,,1,const,,55
p235,,,op2,op1,40,linear7,,20
p236,200.249,BATCH_PIPELINE,op1,,1,const,,55
p237,200.249,BATCH_PIPELINE,op1,,1,const,,55
p237,,,op2,op1,5,linear3,,45
p238,200.249,BATCH_PIPELINE,op1,,1,const,,55
p239,200.249,BATCH_PIPELINE,op1,,1,const,,55
p240,200.249,INTERACTIVE,op1,,1,const,,55
p241,212.484,BATCH_PIPELINE,op1,,1,const,,55
p241,,,op2,op1,1,const,,55
p242,212.484,BATCH_PIPELINE,op1,,1,const,,55
p242,,,op2,op1,5,linear3,,45
p243,212.484,BATCH_PIPELINE,op1,,1,const,,55
p244,212.484,BATCH_PIPELINE,op1,,1,const,,55
p245,212.484,BATCH_PIPELINE,op1,,1,const,,55
p246,212.484,INTERACTIVE,op1,,1,const,,55
p246,,,op2,op1,80,squared,,10
p246,,,op3,op2,15,linear3,,37.5
p247,212.484,BATCH_PIPELINE,op1,,1,const,,55
p248,212.484,INTERACTIVE,op1,,1,const,,55
p248,,,op2,op1,5,linear3,,45
p248,,,op3,op2,40,linear7,,20
p249,212.484,BATCH_PIPELINE,op1,,1,const,,55
p250,212.484,INTERACTIVE,op1,,1,const,,55
p250,,,op2,op1,20,linear7,,30
p251,222.441,INTERACTIVE,op1,,1,const,,55
p251,,,op2,op1,1,const,,55
p252,222.441,BATCH_PIPELINE,op1,,1,const,,55
p252,,,op2,op1,20,linear7,,30
p253,222.441,INTERACTIVE,op1,,1,const,,55
p254,222.441,INTERACTIVE,op1,,1,const,,55
p254,,,op2,op1,40,linear7,,20
p255,222.441,BATCH_PIPELINE,op1,,1,const,,55
p256,222.441,INTERACTIVE,op1,,1,const,,55
p257,222.441,BATCH_PIPELINE,op1,,1,const,,55
p257,,,op2,op1,1,const,,55
p258,222.441,BATCH_PIPELINE,op1,,1,const,,55
p259,222.441,INTERACTIVE,op1,,1,const,,55
p260,222.441,BATCH_PIPELINE,op1,,1,const,,55
p261,230.523,INTERACTIVE,op1,,1,const,,55
p262,230.523,BATCH_PIPELINE,op1,,1,const,,55
p263,230.523,INTERACTIVE,op1,,1,const,,55
p263,,,op2,op1,15,linear3,,37.5
p264,230.523,INTERACTIVE,op1,,1,const,,55
p265,230.523,BATCH_PIPELINE,op1,,1,const,,55
p266,230.523,BATCH_PIPELINE,op1,,1,const,,55
p267,230.523,BATCH_PIPELINE,op1,,1,const,,55
p268,230.523,BATCH_PIPELINE,op1,,1,const,,55
p268,,,op2,op1,40,linear7,,20
p268,,,op3,op2,1,const,,55
p269,230.523,INTERACTIVE,op1,,1,const,,55
p270,230.523,BATCH_PIPELINE,op1,,1,const,,55
p271,239.142,BATCH_PIPELINE,op1,,1,const,,55
p272,239.142,INTERACTIVE,op1,,1,const,,55
p272,,,op2,op1,80,squared,,10
p273,239.142,INTERACTIVE,op1,,1,const,,55
p273,,,op2,op1,15,linear3,,37.5
p274,239.142,QUERY,op1,,15,linear3,,35
p275,239.142,INTERACTIVE,op1,,1,const,,55
p275,,,op2,op1,20,linear7,,30
p276,239.142,BATCH_PIPELINE,op1,,1,const,,55
p276,,,op2,op1,15,linear3,,37.5
p277,239.142,BATCH_PIPELINE,op1,,1,const,,55
p277,,,op2,op1,1,const,,55
p278,239.142,INTERACTIVE,op1,,1,const,,55
p278,,,op2,op1,5,linear3,,45
p279,239.142,INTERACTIVE,op1,,1,const,,55
p280,239.142,BATCH_PIPELINE,op1,,1,const,,55
p280,,,op2,op1,15,linear3,,37.5
p281,245.887,BATCH_PIPELINE,op1,,1,const,,55
p282,245.887,INTERACTIVE,op1,,1,const,,55
p283,245.887,INTERACTIVE,op1,,1,const,,55
p284,245.887,INTERACTIVE,op1,,1,const,,55
p284,,,op2,op1,2,sqrt,,55
p285,245.887,BATCH_PIPELINE,op1,,1,const,,55
p286,245.887,BATCH_PIPELINE,op1,,1,const,,55
p286,,,op2,op1,15,linear3,,37.5
p287,245.887,BATCH_PIPELINE,op1,,1,const,,55
p287,,,op2,op1,1,const,,55
p288,245.887,BATCH_PIPELINE,op1,,1,const,,55
p289,245.887,INTERACTIVE,op1,,1,const,,55
p289,,,op2,op1,80,squared,,10
p289,,,op3,op2,15,linear3,,37.5
p290,245.887,BATCH_PIPELINE,op1,,1,const,,55
p290,,,op2,op1,15,linear3,,37.5
p291,256.741,BATCH_PIPELINE,op1,,1,const,,55
p292,256.741,BATCH_PIPELINE,op1,,1,const,,55
p292,,,op2,op1,20,linear7,,30
p293,256.741,BATCH_PIPELINE,op1,,1,const,,55
p293,,,op2,op1,1,const,,55
p294,256.741,INTERACTIVE,op1,,1,const,,55
p295,256.741,INTERACTIVE,op1,,1,const,,55
p296,256.741,INTERACTIVE,op1,,1,const,,55
p297,256.741,BATCH_PIPELINE,op1,,1,const,,55
p297,,,op2,op1,20,linear7,,30
p298,256.741,BATCH_PIPELINE,op1,,1,const,,55
p299,256.741,INTERACTIVE,op1,,1,const,,55
p300,256.741,BATCH_PIPELINE,op1,,1,const,,55
p300,,,op2,op1,20,linear7,,30
p301,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p301,,,op2,op1,20,linear7,,30
p302,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p303,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p303,,,op2,op1,2,sqrt,,55
p304,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p304,,,op2,op1,20,linear7,,30
p305,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p306,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p307,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p307,,,op2,op1,20,linear7,,30
p308,264.55400000000003,BATCH_PIPELINE,op1,,1,const,,55
p308,,,op2,,40,linear7,,20
p308,,,op3,op1;op2,2,sqrt,,55
p309,264.55400000000003,QUERY,op1,,15,linear3,,35
p310,264.55400000000003,INTERACTIVE,op1,,1,const,,55
p310,,,op2,op1,15,linear3,,37.5
p311,273.112,INTERACTIVE,op1,,1,const,,55
p312,273.112,INTERACTIVE,op1,,1,const,,55
p312,,,op2,op1,80,squared,,10
p313,273.112,BATCH_PIPELINE,op1,,1,const,,55
p313,,,op2,op1,5,linear3,,45
p313,,,op3,op2,20,linear7,,30
p314,273.112,INTERACTIVE,op1,,1,const,,55
p314,,,op2,op1,1,const,,55
p315,273.112,BATCH_PIPELINE,op1,,1,const,,55
p315,,,op2,op1,5,linear3,,45
p316,273.112,BATCH_PIPELINE,op1,,1,const,,55
p316,,,op2,op1,2,sqrt,,55
p317,273.112,BATCH_PIPELINE,op1,,1,const,,55
p318,273.112,BATCH_PIPELINE,op1,,1,const,,55
p318,,,op2,op1,40,linear7,,20
p319,273.112,BATCH_PIPELINE,op1,,1,const,,55
p319,,,op2,op1,2,sqrt,,55
p320,273.112,BATCH_PIPELINE,op1,,1,const,,55
p321,285.046,INTERACTIVE,op1,,1,const,,55
p321,,,op2,,2,sqrt,,55
p321,,,op3,op1;op2,15,linear3,,37.5
p322,285.046,INTERACTIVE,op1,,1,const,,55
p322,,,op2,op1,5,linear3,,45
p323,285.046,BATCH_PIPELINE,op1,,1,const,,55
p324,285.046,QUERY,op1,,15,linear3,,35
p325,285.046,BATCH_PIPELINE,op1,,1,const,,55
p326,285.046,BATCH_PIPELINE,op1,,1,const,,55
p326,,,op2,op1,5,linear3,,45
p326,,,op3,op2,1,const,,55
p327,285.046,BATCH_PIPELINE,op1,,1,const,,55
p328,285.046,QUERY,op1,,15,linear3,,35
p329,285.046,INTERACTIVE,op1,,1,const,,55
p329,,,op2,op1,15,linear3,,37.5
p329,,,op3,op2,15,linear3,,37.5
p330,285.046,BATCH_PIPELINE,op1,,1,const,,55
p330,,,op2,op1,1,const,,55
p330,,,op3,op2,5,linear3,,45
p331,294.079,INTERACTIVE,op1,,1,const,,55
p331,,,op2,op1,40,linear7,,20
p332,294.079,BATCH_PIPELINE,op1,,1,const,,55
p332,,,op2,op1,15,linear3,,37.5
p333,294.079,BATCH_PIPELINE,op1,,1,const,,55
p333,,,op2,op1,15,linear3,,37.5
p334,294.079,BATCH_PIPELINE,op1,,1,const,,55
p335,294.079,INTERACTIVE,op1,,1,const,,55
p336,294.079,BATCH_PIPELINE,op1,,1,const,,55
p337,294.079,BATCH_PIPELINE,op1,,1,const,,55
p337,,,op2,op1,5,linear3,,45
p337,,,op3,op2,1,const,,55
